invoice_line_id,invoice_id,service_type_id,consignment_count,line_amount_aud,chargeable_weight_kg
856,258,1,1,147.87,64.1
857,258,2,1,181.51,86.75
858,258,3,4,805.21,489.24
859,258,4,2,352.27,840.42
860,258,6,1,78.29,99.24
861,259,2,1,663.53,64.4
862,259,3,1,435.42,35.0
863,259,4,2,387.46,364.7
864,259,5,2,352.3,50.37
865,260,1,2,999.16,280.45
866,260,2,2,909.08,1770.76
867,260,3,2,457.12,717.13
868,260,4,1,110.69,101.16
869,260,5,1,726.6,315.68
870,260,6,3,362.77,617.26
871,261,1,1,813.0,36.07
872,261,3,2,404.47,281.9
873,262,1,1,685.64,79.8
874,262,2,1,312.84,14.42
875,262,6,1,225.58,160.07
876,263,1,1,167.04,38.6
877,263,3,2,266.59,183.33
878,263,4,1,137.67,82.05
879,263,6,1,115.87,98.04
880,264,1,2,946.36,498.0
881,264,2,2,862.89,427.54
882,264,6,1,240.53,108.72
883,265,2,1,127.96,51.0
884,265,3,1,161.65,38.79
885,265,4,1,90.37,25.9
886,266,1,2,357.48,343.65
887,266,4,3,575.98,1725.23
888,266,6,1,103.03,11.7
889,267,1,2,268.16,82.76
890,267,2,1,239.75,346.2
891,267,4,2,196.33,50.77
892,267,5,1,219.65,162.79
893,268,2,1,176.45,180.8
894,268,3,1,164.27,96.65
895,268,4,1,218.19,174.92
896,268,7,1,141.11,28.6
897,269,2,1,256.74,394.8
898,269,3,4,990.65,1600.88
899,269,4,1,273.62,151.68
900,269,5,1,959.09,112.26
901,270,1,1,840.43,218.79
902,270,2,1,291.97,547.74
903,270,3,1,239.51,577.63
904,270,4,1,315.74,97.91
905,270,6,1,266.06,634.6
906,271,1,2,713.7,172.8
907,271,3,1,109.63,52.72
908,271,4,2,329.07,113.83
909,272,1,1,164.4,82.65
910,272,2,1,465.25,587.53
911,272,3,4,703.96,995.47
912,272,4,1,335.81,134.55
913,272,5,2,417.34,131.2
914,273,5,1,116.83,20.8
915,274,3,1,244.22,630.12
916,275,1,1,108.53,12.68
917,275,2,1,692.44,150.3
918,275,3,1,135.32,241.2
919,275,4,2,484.06,625.9
920,275,6,2,338.1,1272.44
921,275,7,1,259.48,194.22
922,276,3,2,388.26,118.8
923,276,6,2,310.65,1031.13
924,277,3,2,276.9,209.47
925,277,5,1,292.01,129.72
926,278,3,3,551.62,962.78
927,278,5,2,1232.17,685.35
928,279,1,1,196.55,43.88
929,279,2,1,198.22,194.38
930,279,3,1,367.89,108.57
931,279,6,1,268.94,197.88
932,279,7,1,1036.74,37.8
933,280,1,1,330.81,384.6
934,280,2,1,0.0,1112.32
935,280,3,2,608.26,265.03
936,280,6,1,224.05,7.15
937,281,1,1,1084.26,1258.95
938,281,2,2,1715.25,825.45
939,281,4,6,753.05,410.4
940,281,5,1,323.31,146.22
941,282,3,1,151.79,188.72
942,283,1,2,749.44,91.38
943,283,2,2,431.65,116.06
944,283,3,7,1571.06,1346.59
945,283,4,5,1225.34,1938.72
946,283,6,3,346.83,216.42
947,284,3,1,137.27,129.84
948,284,4,1,325.88,28.2
949,284,6,2,382.49,220.0
950,284,7,1,291.72,163.02
951,285,3,3,716.43,609.26
952,285,4,2,427.88,131.07
953,285,6,1,610.61,2757.75
954,286,2,2,669.27,303.43
955,286,3,1,429.18,320.1
956,286,4,1,180.24,375.29
957,286,5,1,622.34,57.3
958,286,6,1,114.84,127.32
959,287,1,1,701.51,88.05
960,287,2,1,140.54,16.25
961,287,3,5,1059.57,208.09
962,287,4,2,335.04,134.08
963,287,6,1,223.19,325.33
964,288,1,1,148.13,26.2
965,288,3,6,2018.36,994.48
966,288,4,2,376.01,281.24
967,288,6,2,348.75,835.82
968,289,2,2,488.05,113.51
969,289,3,4,693.38,305.96
970,289,4,1,214.52,186.15
971,289,6,1,133.59,124.5
972,290,2,1,767.62,575.56
973,290,3,3,516.48,760.1
974,290,5,2,411.58,138.44
975,291,1,1,1111.19,797.49
976,291,2,1,514.47,145.98
977,291,3,1,214.17,66.6
978,291,4,2,293.2,343.86
979,291,5,2,1095.2,263.08
980,292,1,2,1796.83,214.4
981,292,2,2,955.16,1052.25
982,292,4,1,249.81,319.25
983,292,6,2,597.59,702.48
984,293,3,2,306.84,266.25
985,294,3,1,170.74,164.28
986,294,4,1,164.76,319.85
987,294,5,1,892.86,823.99
988,294,6,1,353.51,115.1
989,294,7,1,642.46,669.3
990,295,1,4,1396.08,375.46
991,295,2,1,107.14,3.42
992,295,3,2,607.68,75.54
993,295,4,3,226.47,34.52
994,295,6,1,130.2,92.78
995,296,1,2,2150.87,1928.14
996,296,2,2,776.1,490.78
997,296,3,4,1359.63,1144.75
998,296,7,1,898.77,431.28
999,297,1,1,219.09,162.23
1000,297,2,2,345.19,255.65
1001,297,4,2,562.43,665.5
1002,297,6,1,99.36,107.18
1003,297,7,1,714.68,703.1
1004,298,2,1,202.81,208.4
1005,298,3,2,510.64,252.85
1006,298,4,2,681.24,1831.66
1007,298,6,1,172.09,318.54
1008,299,1,1,1416.34,2225.2
1009,299,2,1,216.82,160.38
1010,299,4,1,431.03,212.46
1011,299,5,1,384.43,329.35
1012,300,3,2,575.01,1107.67
1013,300,4,1,111.44,5.43
1014,300,5,2,684.89,443.61
1015,300,6,3,632.88,1290.58
1016,301,2,2,644.25,234.16
1017,301,3,1,116.02,18.63
1018,301,4,6,1511.51,1780.08
1019,301,5,1,1445.84,116.55
1020,301,6,1,105.14,129.75
1021,302,3,3,1068.8,369.69
1022,302,4,2,733.42,2099.05
1023,302,5,1,1902.08,854.62
1024,302,6,2,423.77,1366.08
1025,303,1,1,215.67,187.8
1026,303,2,1,336.56,434.9
1027,303,3,1,319.03,247.74
1028,303,4,1,269.1,767.3
1029,303,6,1,189.94,433.8
1030,304,2,1,699.36,149.95
1031,304,3,2,676.01,281.6
1032,305,2,1,140.46,28.7
1033,305,3,1,358.24,1006.67
1034,305,5,1,224.12,33.78
1035,305,6,1,125.61,164.45
1036,305,7,1,1286.91,190.0
1037,306,1,1,422.92,46.48
1038,306,3,6,1084.55,758.25
1039,306,4,2,417.15,613.21
1040,306,5,2,457.19,208.02
1041,306,6,1,135.87,170.65
1042,307,1,1,192.04,61.75
1043,307,2,1,239.04,294.37
1044,307,3,2,635.89,49.45
1045,307,4,1,148.27,158.24
1046,307,6,2,242.93,99.35
1047,308,1,1,864.22,134.95
1048,308,3,2,319.57,828.54
1049,308,4,1,116.31,71.8
1050,308,5,2,647.65,322.99
1051,308,7,1,454.99,338.85
1052,309,1,1,482.88,115.68
1053,309,3,4,1446.84,1454.3
1054,309,4,1,140.01,41.75
1055,309,5,3,1512.35,480.26
1056,309,6,1,402.22,992.77
1057,309,7,1,146.41,34.9
1058,310,2,1,134.13,30.84
1059,310,3,2,426.59,178.22
1060,310,4,3,818.18,1026.59
1061,310,6,1,287.78,351.52
1062,310,7,1,726.39,90.4
1063,311,2,1,534.42,54.38
1064,311,3,3,666.58,493.65
1065,311,4,3,476.35,262.65
1066,311,5,1,897.8,213.41
1067,311,6,1,150.43,340.3
1068,312,2,1,342.63,60.12
1069,312,3,1,349.12,817.22
1070,312,4,2,397.02,105.1
1071,313,3,1,198.96,348.95
1072,313,4,3,417.23,180.11
1073,313,6,2,433.76,455.8
1074,314,1,1,202.88,36.1
1075,314,2,2,1112.73,714.12
1076,314,3,1,133.09,37.08
1077,314,4,2,432.16,1007.21
1078,314,6,1,133.3,305.42
1079,315,3,1,136.13,75.8
1080,315,4,1,383.39,370.05
1081,315,7,1,184.07,43.14
1082,316,1,1,322.57,271.27
1083,316,2,1,715.21,416.9
1084,316,4,1,423.7,681.65
1085,317,2,1,117.69,1.78
1086,317,3,3,786.38,1045.65
1087,317,6,1,120.16,72.78
1088,317,7,1,922.47,9.02
1089,318,3,1,523.17,141.88
1090,318,4,1,147.01,15.48
1091,318,6,1,105.55,96.5
1092,319,1,1,1428.12,1013.05
1093,319,3,2,646.23,1456.8
1094,319,4,2,385.52,665.94
1095,319,5,1,204.42,24.1
1096,319,6,1,330.76,142.8
1097,319,7,1,377.43,264.25
1098,320,2,1,178.0,84.5
1099,320,3,3,475.67,505.88
1100,320,4,5,980.9,1036.77
1101,320,5,1,498.95,6.9
1102,320,6,1,108.67,16.9
1103,320,7,1,833.72,18.5
1104,321,6,1,115.29,21.55
1105,322,6,1,187.59,783.92
1106,322,7,1,1479.44,527.36
1107,323,1,1,432.94,197.7
1108,324,4,1,181.57,326.5
1109,325,3,1,181.98,307.79
1110,325,6,1,277.07,66.7
1111,326,3,1,473.07,33.1
1112,327,4,1,182.41,20.6
1113,328,3,1,165.83,172.15
1114,329,4,1,174.07,273.32
1115,330,2,1,149.05,49.1
1116,330,4,1,194.13,59.7
1117,331,3,1,96.65,7.06
1118,331,6,1,178.32,754.9
1119,332,1,2,1039.21,202.66
1120,333,3,1,111.28,14.32
1121,333,5,1,139.71,41.98
1122,334,2,1,130.78,28.93
1123,334,3,2,382.68,19.25
1124,335,3,1,484.45,156.6
1125,335,4,2,550.44,226.89
1126,335,7,1,1174.83,20.5
1127,336,2,1,557.39,156.9
1128,336,3,1,405.47,28.34
1129,337,2,1,636.74,39.7
1130,337,4,1,176.27,357.02
1131,338,2,1,505.07,32.12
1132,338,3,1,230.39,504.45
1133,339,3,2,658.42,424.86
1134,340,4,1,97.57,83.72
1135,341,1,1,786.05,67.57
1136,341,2,1,151.6,22.83
1137,341,3,1,141.83,86.76
1138,342,2,1,181.25,131.23
1139,342,3,1,103.95,14.5
1140,342,7,1,246.04,114.3
1141,343,4,1,118.25,43.36
1142,344,6,1,238.7,111.68
1143,345,5,1,1245.18,1279.48
1144,345,7,1,502.78,471.08
1145,346,1,1,477.34,696.2
1146,346,3,1,108.34,99.36
1147,347,3,1,125.59,28.78
1148,347,4,1,177.56,314.8
1149,348,2,1,442.41,454.6
1150,348,3,1,458.58,8.08
1151,349,2,1,411.75,90.06
1152,349,3,1,411.53,450.0
1153,349,4,1,287.12,366.18
1154,349,6,1,91.23,51.78
1155,350,6,1,106.9,7.12
1156,351,1,1,217.95,85.7
1157,351,3,1,225.39,531.6
1158,351,4,1,105.16,9.65
1159,351,5,1,913.48,4.3
1160,352,3,1,129.96,101.78
1161,353,4,1,517.81,963.32
1162,354,1,1,227.79,275.7
1163,354,3,1,103.04,29.64
1164,355,3,1,354.93,791.4
1165,356,2,1,110.73,27.68
1166,356,7,1,360.72,27.4
1167,357,3,1,190.34,210.72
1168,357,6,1,114.26,148.33
1169,358,1,1,261.3,230.12
1170,358,3,2,376.82,622.41
1171,358,4,1,142.83,168.69
1172,358,5,2,714.57,423.88
1173,358,6,1,281.64,170.63
1174,359,1,1,327.82,313.59
1175,359,2,1,709.42,22.55
1176,359,3,2,645.32,849.96
1177,359,4,2,554.52,462.38
1178,360,1,1,134.97,17.96
1179,360,2,1,402.95,279.8
1180,360,3,2,660.05,1702.35
1181,360,4,5,1261.82,968.79
1182,360,5,1,284.64,120.45
1183,361,2,1,474.65,24.1
1184,361,3,2,417.92,154.06
1185,361,4,3,893.63,787.91
1186,361,5,1,312.18,236.88
1187,361,6,1,271.46,96.0
1188,362,3,4,1072.67,746.08
1189,362,4,1,209.49,10.49
1190,362,5,1,211.58,35.99
1191,362,6,1,96.52,188.6
1192,362,7,1,889.56,253.1
1193,363,1,1,612.57,8.9
1194,363,3,5,1027.52,1224.63
1195,363,4,2,488.44,101.87
1196,363,5,1,769.22,96.0
1197,363,6,2,288.17,121.34
1198,364,1,2,347.11,183.9
1199,364,2,2,371.13,302.01
1200,364,3,5,687.6,611.35
1201,364,4,3,605.0,917.3
1202,365,1,3,816.11,557.03
1203,365,2,3,1031.15,946.42
1204,365,3,2,505.0,177.65
1205,365,4,3,500.36,458.72
1206,365,5,1,484.88,472.65
1207,365,6,1,238.53,5.4
1208,366,1,3,1399.0,1667.67
1209,366,3,2,272.98,139.05
1210,366,4,3,699.94,600.88
1211,366,5,2,951.09,568.62
1212,366,7,2,319.75,37.47
1213,367,1,1,282.03,264.7
1214,367,2,3,1011.2,1856.03
1215,367,3,3,681.9,1107.28
1216,367,4,3,608.72,483.86
1217,368,2,1,465.28,77.98
1218,368,3,3,763.84,733.74
1219,368,4,4,641.1,373.75
1220,368,6,2,292.49,64.13
1221,369,1,3,728.35,634.88
1222,369,2,2,405.98,419.93
1223,369,3,2,574.62,694.48
1224,369,4,1,107.33,38.36
1225,369,5,2,1372.6,1415.05
1226,369,6,1,247.4,137.4
1227,369,7,1,231.59,118.8
1228,370,1,2,761.63,513.27
1229,370,3,5,1149.72,1122.11
1230,370,4,3,675.75,1204.9
1231,370,5,1,1325.25,87.85
1232,370,7,1,426.06,518.85
1233,371,1,1,632.25,347.04
1234,371,3,4,939.41,1304.94
1235,371,4,3,564.98,132.57
1236,371,5,1,107.65,7.82
1237,371,6,1,212.92,968.65
1238,371,7,1,129.74,28.34
1239,372,1,1,183.47,17.55
1240,372,2,2,548.45,603.12
1241,372,3,3,551.58,179.32
1242,372,4,1,175.97,154.4
1243,373,1,2,967.36,233.42
1244,373,2,2,1120.38,1055.32
1245,373,3,2,619.24,467.74
1246,373,4,4,1075.13,1326.65
1247,373,5,2,391.12,127.42
1248,374,1,2,414.36,396.48
1249,374,2,4,1640.56,685.78
1250,374,3,2,281.97,183.35
1251,374,4,1,380.16,242.45
1252,374,6,3,599.15,552.91
1253,375,1,1,343.22,12.05
1254,375,2,3,1158.67,432.78
1255,375,3,6,1410.3,334.99
1256,375,4,1,313.17,797.58
1257,375,5,2,1953.27,940.01
1258,375,6,1,203.45,72.84
1259,376,2,3,614.59,662.73
1260,376,3,5,1042.76,659.17
1261,376,4,4,828.76,269.75
1262,376,6,3,478.55,444.98
1263,377,2,1,293.25,104.65
1264,377,3,4,634.2,206.62
1265,377,4,3,577.31,1369.54
1266,377,5,1,605.11,624.25
1267,377,6,5,917.81,448.31
1268,377,7,1,1080.27,136.48
1269,378,2,1,217.03,237.2
1270,378,3,5,819.49,1248.94
1271,378,4,3,597.53,316.14
1272,378,5,1,448.31,26.2
1273,378,6,1,160.63,373.2
1274,379,1,1,172.22,109.52
1275,379,2,1,184.99,143.55
1276,379,3,5,811.62,305.45
1277,380,1,2,340.39,252.96
1278,380,3,2,558.83,136.02
1279,380,4,1,159.99,163.7
1280,380,5,2,1095.4,33.17
1281,380,6,2,370.86,870.81
1282,380,7,4,2199.02,933.44
1283,381,1,2,911.5,359.16
1284,381,2,1,345.98,590.94
1285,381,3,5,1117.65,1038.98
1286,381,4,5,902.81,437.01
1287,381,5,2,1608.42,267.55
1288,381,6,4,472.98,71.19
1289,381,7,2,899.62,124.24
1290,382,1,1,1057.2,480.2
1291,382,2,2,614.13,207.24
1292,382,3,1,351.02,1094.32
1293,382,4,1,371.6,17.2
1294,382,6,3,507.01,1553.36
1295,382,7,1,442.63,493.58
1296,383,2,1,163.79,71.4
1297,383,3,2,329.54,581.44
1298,383,4,5,863.75,282.97
1299,383,6,3,427.33,182.12
1300,384,1,2,624.36,253.75
1301,384,2,1,186.45,78.6
1302,384,3,4,861.39,708.82
1303,384,5,2,1401.81,65.8
1304,385,1,3,443.6,330.1
1305,385,3,1,184.94,331.92
1306,385,4,3,608.66,757.96
1307,385,6,1,75.38,4.57
1308,386,1,2,431.8,360.18
1309,386,2,1,176.34,146.18
1310,386,3,4,1172.08,2216.29
1311,386,4,4,901.35,1235.72
1312,386,6,2,370.16,705.91
1313,387,2,1,167.51,134.74
1314,387,4,9,2200.93,3289.51
1315,387,6,2,226.33,114.83
1316,387,7,2,1429.99,391.63
1317,388,1,2,471.1,217.25
1318,388,3,3,684.3,221.61
1319,388,4,5,1184.77,1210.28
1320,388,6,4,866.53,897.63
1321,388,7,1,532.48,101.64
1322,389,1,1,229.93,260.32
1323,389,3,2,628.2,581.7
1324,389,4,2,368.19,838.06
1325,389,5,1,268.18,149.19
1326,389,6,1,126.11,347.75
1327,390,1,1,528.32,48.66
1328,390,2,4,2367.36,3564.81
1329,390,3,2,481.76,42.46
1330,390,4,5,823.14,836.97
1331,390,5,3,659.47,321.32
1332,390,6,1,123.87,186.78
1333,390,7,1,1224.77,211.3
1334,391,1,1,230.35,6.62
1335,391,3,6,1233.99,815.04
1336,391,4,3,689.3,346.08
1337,391,5,2,1045.9,107.4
1338,391,6,1,180.41,36.32
1339,391,7,1,839.32,30.06
1340,392,3,4,992.2,1839.48
1341,392,4,5,1388.56,2998.58
1342,392,5,2,2467.75,226.57
1343,392,6,1,213.22,697.2
1344,393,1,3,1625.73,1284.79
1345,393,2,3,1196.63,1246.88
1346,393,3,8,1371.41,464.26
1347,393,4,1,412.49,424.54
1348,393,6,1,164.26,412.2
1349,393,7,1,191.39,87.36
1350,394,3,10,2230.02,2809.25
1351,394,4,2,294.02,409.28
1352,394,5,3,3008.66,1914.91
1353,394,6,3,395.67,534.76
1354,395,1,1,541.55,21.6
1355,395,2,2,875.14,294.64
1356,395,3,3,511.26,623.75
1357,395,4,3,601.08,437.02
1358,395,5,1,958.51,13.45
1359,396,1,1,272.71,280.18
1360,396,2,1,144.59,119.51
1361,396,3,5,1642.65,1242.29
1362,396,4,3,734.17,883.54
1363,396,5,2,1388.64,68.54
1364,396,6,1,205.0,688.95
1365,396,7,1,151.1,36.24
1366,397,1,2,591.15,678.0
1367,397,2,1,334.27,498.12
1368,397,3,3,933.65,1924.07
1369,397,4,3,857.26,1436.08
1370,397,5,1,249.84,111.75
1371,397,6,1,98.64,147.77
1372,398,2,6,1726.01,1714.8
1373,398,3,5,924.76,296.78
1374,398,6,1,266.6,29.1
1375,398,7,1,135.25,22.5
1376,399,1,1,862.02,58.27
1377,399,2,4,1061.35,1424.35
1378,399,3,4,925.03,622.63
1379,399,4,4,984.74,858.88
1380,399,6,1,209.37,83.88
1381,399,7,2,1709.14,168.5
1382,400,1,2,1358.49,830.28
1383,400,2,1,171.04,172.05
1384,400,3,5,1334.98,1152.63
1385,400,4,7,1441.49,2482.99
1386,400,5,2,1284.05,717.9
1387,400,6,2,299.22,854.38
1388,400,7,1,231.16,97.6
1389,401,2,2,555.49,336.45
1390,401,4,6,888.07,504.87
1391,401,6,4,809.8,981.26
1392,401,7,4,2780.09,613.08
1393,402,1,1,253.03,216.82
1394,402,3,1,413.07,48.45
1395,402,4,1,106.04,13.96
1396,402,5,1,1276.29,214.42
1397,403,1,1,171.18,5.4
1398,404,2,2,798.94,154.64
1399,404,3,2,595.96,216.95
1400,405,3,1,450.1,20.99
1401,406,3,2,573.91,1236.42
1402,406,6,1,132.13,181.55
1403,407,1,1,802.18,48.0
1404,408,2,1,790.83,120.72
1405,408,4,1,415.61,382.62
1406,409,3,1,477.7,149.12
1407,409,4,1,98.55,65.9
1408,409,7,1,409.96,393.72
1409,410,3,2,759.54,696.49
1410,411,4,1,150.85,116.7
1411,412,1,1,254.99,254.98
1412,412,2,1,726.39,1436.61
1413,412,6,2,239.71,199.5
1414,412,7,1,1089.78,132.2
1415,413,1,1,198.61,31.05
1416,413,4,3,531.98,315.68
1417,414,4,2,947.01,2714.1
1418,414,5,1,260.15,150.15
1419,415,2,1,322.26,454.5
1420,415,3,2,519.66,489.71
1421,415,4,1,238.13,173.68
1422,415,6,1,385.3,815.12
1423,416,3,1,156.13,156.24
1424,417,1,1,504.93,179.8
1425,417,5,1,617.03,532.41
1426,418,2,1,156.88,19.58
1427,418,3,2,503.79,682.52
1428,418,4,1,114.9,78.0
1429,418,5,1,155.24,42.65
1430,419,3,2,210.05,78.22
1431,419,6,2,456.81,739.75
1432,420,2,1,259.98,390.0
1433,420,3,2,579.47,177.6
1434,420,6,1,169.02,303.24
1435,421,3,1,186.39,290.77
1436,421,4,2,366.63,830.42
1437,421,7,1,959.01,143.55
1438,422,2,1,127.14,73.6
1439,422,3,1,130.53,120.3
1440,422,7,1,859.29,935.45
1441,423,1,1,209.84,147.14
1442,423,3,1,680.74,1228.82
1443,423,6,1,226.2,723.0
1444,424,4,1,145.84,102.28
1445,424,6,1,189.4,35.7
1446,425,1,2,1460.54,130.05
1447,425,4,2,410.68,83.58
1448,426,3,1,180.25,101.42
1449,426,6,1,0.0,189.96
1450,427,3,1,405.22,136.56
1451,428,2,2,902.84,1494.98
1452,428,3,1,90.69,24.84
1453,428,6,2,239.86,271.58
1454,429,1,1,256.07,239.7
1455,429,3,1,377.04,19.53
1456,429,7,1,962.21,71.52
1457,430,4,1,148.31,245.95
1458,431,4,2,307.32,62.95
1459,431,7,1,180.19,35.7
1460,432,3,1,127.93,44.85
1461,432,4,3,600.02,1237.98
1462,433,1,2,696.3,100.89
1463,433,3,2,685.02,1201.08
1464,433,4,1,444.34,104.25
1465,433,7,1,1308.99,700.42
1466,434,3,2,183.93,270.78
1467,434,4,2,368.33,70.84
1468,435,4,1,387.5,316.5
1469,435,6,1,121.69,43.75
1470,436,3,1,110.38,47.08
1471,436,4,1,251.21,5.62
1472,436,5,1,320.12,159.83
1473,437,4,2,364.93,232.68
1474,437,6,2,307.57,707.1
1475,438,2,1,0.0,61.78
1476,438,4,1,168.97,185.55
1477,439,1,1,133.56,54.7
1478,439,3,1,461.3,68.6
1479,439,4,2,653.16,1261.38
1480,439,6,1,181.26,9.15
1481,440,2,1,596.6,245.3
1482,440,4,1,225.27,11.52
1483,441,6,1,110.88,114.46
1484,441,7,1,1295.24,444.58
1485,442,4,2,562.32,1050.55
1486,442,6,1,163.01,556.5
1487,443,1,1,1161.01,887.82
1488,443,2,1,192.24,12.48
1489,443,3,2,363.22,602.0
1490,443,6,1,104.93,25.86
1491,444,3,1,518.92,895.06
1492,444,6,1,151.36,110.18
1493,445,3,1,136.15,42.18
1494,445,4,1,117.33,30.95
1495,446,2,1,730.11,384.0
1496,447,2,1,168.71,152.9
1497,447,4,2,307.39,435.03
1498,447,7,1,202.75,17.02
1499,448,2,1,430.98,731.85
1500,449,1,1,405.84,506.88
1501,449,3,1,363.74,161.8
1502,450,6,1,116.09,83.7
1503,451,3,1,564.03,306.38
1504,451,6,1,104.32,117.96
1505,452,2,1,155.14,44.75
1506,452,3,1,398.44,544.4
1507,452,4,1,215.07,473.58
1508,453,4,1,155.53,193.1
1509,453,6,1,213.21,209.37
1510,454,5,1,0.0,127.54
1511,455,3,3,987.25,1696.38
1512,455,4,1,271.68,56.54
1513,455,5,1,179.1,53.1
1514,455,7,1,617.06,56.05
1515,456,3,1,249.01,526.18
1516,456,5,1,367.09,217.92
1517,457,1,1,262.53,4.9
1518,457,2,1,634.71,64.35
1519,457,5,1,721.81,52.18
1520,458,5,2,1596.25,303.28
1521,459,4,1,111.71,6.53
1522,460,2,1,248.24,210.9
1523,460,3,1,121.48,125.33
1524,460,6,1,0.0,153.28
1525,461,2,1,697.51,47.55
1526,461,3,1,145.9,140.85
1527,461,4,1,121.11,19.68
1528,462,1,1,177.45,36.41
1529,462,3,2,460.19,490.33
1530,462,4,2,501.98,148.98
1531,462,6,1,165.68,179.78
1532,462,7,1,229.39,91.78
1533,463,1,1,952.94,555.22
1534,463,4,2,249.64,66.55
1535,463,5,1,123.63,16.4
1536,463,7,1,557.82,54.2
1537,464,3,1,423.94,35.2
1538,465,3,1,273.28,249.1
1539,465,5,1,384.08,158.7
1540,466,3,1,0.0,85.48
1541,466,4,1,156.16,147.6
1542,467,3,2,250.8,174.53
1543,468,3,2,666.31,304.84
1544,469,3,1,483.46,40.7
1545,470,4,2,368.36,154.5
1546,471,3,1,138.57,118.04
1547,472,3,1,269.52,14.78
1548,472,5,1,1055.91,1010.32
1549,472,6,1,103.66,74.25
1550,473,2,1,760.33,20.73
1551,473,3,3,1146.65,1110.06
1552,474,1,1,988.48,78.45
1553,474,5,1,260.24,35.9
1554,474,7,1,534.19,500.52
1555,475,4,2,380.01,37.78
1556,475,5,1,933.07,148.05
1557,476,3,1,124.01,54.3
1558,476,4,1,312.23,66.8
1559,476,6,1,192.44,545.59
1560,477,2,1,277.9,296.52
1561,477,3,1,300.76,795.94
1562,477,5,1,691.5,621.3
1563,478,2,1,146.48,19.16
1564,478,3,1,0.0,36.52
1565,478,5,1,568.8,181.62
1566,479,3,1,471.61,127.68
1567,480,4,1,410.35,1409.12
1568,481,4,2,527.88,1020.0
1569,481,6,1,108.57,70.1
1570,482,3,1,270.16,63.84
1571,482,5,1,1089.46,1193.45
1572,483,1,2,468.04,67.01
1573,484,1,1,320.13,89.13
1574,484,4,1,101.76,12.44
1575,485,2,1,146.97,67.48
1576,486,3,1,124.95,55.95
1577,486,4,1,114.91,116.82
1578,487,2,1,678.69,4.33
1579,487,3,4,1226.47,512.04
1580,488,2,1,174.62,158.32
1581,488,3,1,148.51,8.18
1582,488,6,1,111.01,180.15
1583,488,7,1,228.85,68.32
1584,489,1,1,152.22,47.34
1585,489,2,1,184.57,116.58
1586,489,4,1,114.81,173.82
1587,489,6,1,81.37,44.0
1588,490,3,1,141.7,55.3
1589,491,6,1,140.17,296.4
1590,492,1,1,250.62,306.65
1591,492,2,1,195.97,65.7
1592,493,1,1,134.71,9.3
1593,493,3,1,178.44,288.02
1594,493,6,1,135.5,217.87
1595,494,1,3,1445.1,1481.85
1596,494,6,1,155.03,278.58
1597,495,3,1,218.89,370.55
1598,496,2,1,206.68,152.3
1599,496,3,2,529.64,254.23
1600,497,4,1,105.62,13.22
1601,498,1,1,155.19,50.92
1602,498,2,1,484.19,114.56
1603,498,4,1,148.16,18.17
1604,498,6,1,137.2,86.76
1605,499,1,1,150.26,40.62
1606,499,2,1,134.58,17.95
1607,499,3,1,238.55,164.4
1608,499,4,1,274.24,791.48
1609,500,3,1,117.65,29.52
1610,500,4,1,505.81,956.98
1611,501,3,2,202.11,25.65
1612,501,4,1,94.11,17.2
1613,502,1,2,263.53,58.0
1614,502,2,1,115.67,24.68
1615,502,3,2,336.02,297.98
1616,502,4,1,257.8,154.12
1617,502,6,1,136.15,17.63
1618,503,3,1,312.18,347.47
1619,504,2,1,666.52,54.9
1620,504,3,1,160.14,178.9
1621,504,6,1,263.99,140.92
1622,505,3,1,432.51,183.81
1623,505,4,1,365.91,95.08
1624,505,5,1,405.5,74.89
1625,506,4,1,267.78,867.62
1626,506,6,1,212.95,66.81
1627,507,3,1,183.64,40.86
1628,508,1,1,375.85,460.95
1629,508,3,1,185.18,253.16
1630,508,5,1,1158.57,347.32
1631,509,1,1,211.47,109.18
1632,509,3,1,298.44,70.2
1633,509,6,1,351.78,750.97
1634,510,4,1,368.24,264.28
1635,511,3,2,425.9,434.7
1636,512,2,2,405.85,340.66
1637,512,3,1,418.37,1107.75
1638,512,4,1,278.07,105.38
1639,512,6,2,469.76,2054.0
1640,513,3,1,432.16,1156.92
1641,513,6,1,341.66,639.85
1642,514,3,1,208.15,296.35
1643,514,4,1,184.57,385.25
1644,515,1,1,743.3,5.07
1645,515,2,1,114.69,25.8
1646,515,6,1,130.36,109.64
1647,516,4,1,243.38,378.24
1648,516,6,1,192.43,544.3
1649,517,3,3,1164.46,136.74
1650,518,3,2,631.1,575.08
1651,518,4,1,359.09,95.32
1652,519,2,1,161.59,129.25
1653,519,3,1,445.5,348.24
1654,519,6,1,214.83,20.93
1655,520,1,1,709.16,1022.78
1656,520,3,2,544.85,964.63
1657,520,4,1,126.1,102.7
1658,520,5,1,1179.81,201.98
1659,521,2,1,232.58,178.48
1660,521,3,2,449.91,939.6
1661,521,4,2,474.69,1163.23
1662,521,7,1,269.9,189.55
1663,522,2,1,835.82,147.68
1664,523,2,1,516.21,853.42
1665,524,3,1,409.8,162.8
1666,524,4,1,163.61,176.0
1667,524,5,1,703.35,24.54
1668,524,6,2,314.12,640.65
1669,525,4,1,111.57,112.2
1670,525,6,1,232.37,804.79
1671,526,3,1,204.8,334.05
1672,527,3,1,143.69,175.45
1673,527,4,1,250.02,10.3
1674,527,6,1,124.02,182.68
