trip_id,trip_reference,vehicle_id,carrier_id,origin_facility_id,destination_facility_id,planned_departure,actual_departure,actual_arrival,planned_distance_km,actual_distance_km,fuel_used_litres,pallets_loaded,trip_status
174,TR2301040000174,201,4,4,35,2023-01-04 06:30:00,2023-01-04 06:35:00,2023-01-05 01:55:39,1253.7,1257.7,257.75,29,COMPLETED
175,TR2301040000175,297,9,47,27,2023-01-04 08:15:00,2023-01-04 08:34:00,2023-01-05 08:46:56,1968.7,1931.1,867.25,23,COMPLETED
176,TR2301040000176,105,6,8,42,2023-01-04 15:45:00,2023-01-04 16:05:00,2023-01-05 00:02:51,318.8,290.3,132.33,11,COMPLETED
177,TR2301040000177,100,7,30,43,2023-01-04 09:15:00,2023-01-04 09:57:00,2023-01-05 20:16:48,2539.7,2563.5,742.87,19,COMPLETED
178,TR2301040000178,121,9,46,31,2023-01-04 18:15:00,2023-01-04 18:22:00,2023-01-06 06:37:01,2739.3,3010.0,868.87,31,COMPLETED
179,TR2301040000179,187,1,14,21,2023-01-04 02:30:00,2023-01-04 04:19:00,2023-01-04 15:32:55,1194.4,1235.7,469.14,30,COMPLETED
180,TR2301040000180,95,10,39,1,2023-01-04 18:15:00,2023-01-04 18:40:00,2023-01-05 06:47:43,866.2,842.2,379.79,29,COMPLETED
181,TR2301040000181,248,2,48,49,2023-01-04 16:15:00,2023-01-04 16:47:00,2023-01-05 12:41:12,1164.0,1134.5,510.88,58,COMPLETED
182,TR2301040000182,93,4,1,32,2023-01-04 19:15:00,2023-01-04 19:22:00,2023-01-05 23:16:01,2860.1,3084.2,1247.24,29,COMPLETED
183,TR2301040000183,286,4,46,49,2023-01-04 13:30:00,2023-01-04 14:26:00,2023-01-05 00:47:43,983.0,1119.5,332.95,4,COMPLETED
184,TR2301040000184,307,6,47,20,2023-01-04 11:15:00,2023-01-04 11:32:00,2023-01-04 17:26:22,268.3,260.5,98.78,28,COMPLETED
185,TR2301040000185,209,8,17,22,2023-01-04 03:30:00,2023-01-04 03:50:00,2023-01-04 09:30:58,238.4,243.8,108.84,55,COMPLETED
186,TR2301040000186,316,1,26,25,2023-01-04 15:15:00,2023-01-04 16:07:00,2023-01-04 16:40:52,54.2,54.2,21.58,11,COMPLETED
187,TR2301040000187,188,3,28,34,2023-01-04 09:30:00,2023-01-04 10:13:00,2023-01-05 04:24:43,1777.3,1993.9,771.01,19,COMPLETED
188,TR2301040000188,169,8,30,8,2023-01-04 07:30:00,2023-01-04 07:49:00,2023-01-05 21:41:39,2731.7,2755.5,993.96,35,COMPLETED
189,TR2301040000189,179,2,38,4,2023-01-04 17:15:00,2023-01-04 18:03:00,2023-01-05 12:23:58,1549.4,1537.1,563.04,5,COMPLETED
190,TR2301040000190,221,4,41,16,2023-01-04 17:15:00,2023-01-04 17:29:00,2023-01-06 08:30:10,2791.5,2918.8,1262.0,13,COMPLETED
191,TR2301040000191,163,4,31,38,2023-01-04 08:45:00,2023-01-04 09:11:00,2023-01-05 14:43:03,2243.9,1996.1,1055.56,24,COMPLETED
192,TR2301050000192,32,7,3,8,2023-01-05 17:30:00,2023-01-05 19:14:00,2023-01-05 22:23:36,176.3,203.2,56.92,51,COMPLETED
193,TR2301050000193,88,1,13,7,2023-01-05 13:00:00,2023-01-05 13:21:00,2023-01-06 01:21:49,672.4,754.5,149.87,25,COMPLETED
194,TR2301050000194,72,7,15,30,2023-01-05 11:45:00,2023-01-05 12:02:00,2023-01-05 21:57:41,718.7,677.3,248.32,52,COMPLETED
195,TR2301050000195,259,4,50,22,2023-01-05 02:45:00,2023-01-05 03:04:00,2023-01-05 22:11:03,1590.0,1613.7,677.93,10,COMPLETED
196,TR2301050000196,64,7,23,13,2023-01-05 22:15:00,2023-01-05 23:19:00,2023-01-07 19:29:48,2855.5,2898.2,1214.32,34,COMPLETED
197,TR2301050000197,142,6,32,44,2023-01-05 02:30:00,2023-01-05 02:43:00,2023-01-06 09:20:51,2357.7,2389.6,880.49,46,COMPLETED
198,TR2301050000198,224,3,14,16,2023-01-05 18:15:00,2023-01-05 18:41:00,2023-01-05 22:19:17,167.0,174.9,73.74,37,COMPLETED
199,TR2301050000199,121,9,44,4,2023-01-05 18:45:00,2023-01-05 19:06:00,2023-01-06 15:56:27,1717.3,1926.9,630.67,24,COMPLETED
200,TR2301050000200,133,2,9,14,2023-01-05 06:00:00,2023-01-05 06:16:00,2023-01-05 11:49:36,326.3,353.1,114.82,55,COMPLETED
201,TR2301050000201,72,7,35,5,2023-01-05 19:30:00,2023-01-05 20:11:00,2023-01-07 01:29:45,2838.2,2900.9,947.21,2,COMPLETED
202,TR2301050000202,333,6,1,21,2023-01-05 02:30:00,2023-01-05 03:36:00,2023-01-06 07:05:52,1650.2,1625.2,631.97,38,COMPLETED
203,TR2301050000203,159,4,24,12,2023-01-05 22:45:00,2023-01-05 23:26:00,2023-01-06 12:03:16,1025.0,1071.0,441.54,31,COMPLETED
204,TR2301050000204,157,5,45,26,2023-01-05 20:45:00,2023-01-05 20:56:00,2023-01-06 14:17:09,983.0,999.4,390.7,30,COMPLETED
205,TR2301050000205,234,10,33,39,2023-01-05 08:45:00,2023-01-05 09:41:00,2023-01-06 14:58:30,2560.0,2626.4,1197.63,55,COMPLETED
206,TR2301050000206,281,3,29,8,2023-01-05 00:00:00,2023-01-05 00:29:00,2023-01-05 23:05:06,1586.7,1619.4,696.84,3,COMPLETED
207,TR2301050000207,302,9,1,40,2023-01-05 06:45:00,2023-01-05 07:03:00,2023-01-07 01:06:02,2896.6,2986.4,908.78,15,COMPLETED
208,TR2301050000208,321,4,45,20,2023-01-05 17:30:00,2023-01-05 17:48:00,2023-01-06 16:57:05,2007.0,2087.8,662.84,56,COMPLETED
209,TR2301050000209,329,6,25,29,2023-01-05 02:45:00,2023-01-05 03:24:00,2023-01-07 01:58:51,2942.6,3102.4,917.83,27,COMPLETED
210,TR2301050000210,61,9,43,12,2023-01-05 19:15:00,2023-01-05 19:15:00,2023-01-06 01:08:19,286.5,315.2,107.29,11,COMPLETED
211,TR2301050000211,156,6,30,28,2023-01-05 18:15:00,2023-01-05 18:59:00,2023-01-06 20:39:07,2074.0,2089.7,751.75,48,CANCELLED
212,TR2301050000212,299,7,49,6,2023-01-05 22:30:00,2023-01-05 22:50:00,2023-01-07 18:21:21,2810.1,2709.7,951.15,7,COMPLETED
213,TR2301050000213,95,10,24,27,2023-01-05 16:00:00,2023-01-05 16:41:00,2023-01-05 22:59:53,284.8,304.9,109.33,36,COMPLETED
214,TR2301050000214,8,10,24,14,2023-01-05 05:45:00,2023-01-05 06:17:00,2023-01-06 00:06:03,1403.4,1351.5,340.74,55,COMPLETED
215,TR2301050000215,297,9,44,4,2023-01-05 19:00:00,2023-01-05 19:10:00,2023-01-06 14:53:46,1450.4,1409.1,490.15,4,COMPLETED
216,TR2301050000216,32,7,16,22,2023-01-05 15:15:00,2023-01-05 15:45:00,2023-01-06 05:59:14,1003.2,1106.1,465.76,33,COMPLETED
217,TR2301050000217,173,7,46,26,2023-01-05 02:45:00,2023-01-05 03:37:00,2023-01-06 19:46:37,2671.4,2766.6,1102.89,7,COMPLETED
218,TR2301050000218,19,4,28,45,2023-01-05 21:00:00,2023-01-05 21:24:00,2023-01-07 11:42:26,2467.4,2548.2,1064.57,22,COMPLETED
219,TR2301050000219,119,3,35,18,2023-01-05 05:45:00,2023-01-05 05:56:00,2023-01-06 02:31:34,1499.4,1523.9,487.44,10,COMPLETED
220,TR2301050000220,150,1,13,20,2023-01-05 14:15:00,2023-01-05 14:25:00,2023-01-06 17:41:30,2329.3,2443.2,788.41,53,COMPLETED
221,TR2301050000221,102,3,49,2,2023-01-05 00:30:00,2023-01-05 00:38:00,2023-01-05 18:35:38,1212.9,1351.3,504.17,38,COMPLETED
222,TR2301050000222,89,8,14,30,2023-01-05 09:15:00,2023-01-05 09:33:00,2023-01-05 20:10:30,811.3,801.4,394.84,7,COMPLETED
223,TR2301050000223,286,4,43,35,2023-01-05 12:30:00,2023-01-05 12:58:00,2023-01-06 07:15:34,1461.0,1631.2,410.34,43,COMPLETED
224,TR2301050000224,180,9,30,42,2023-01-05 01:45:00,2023-01-05 02:58:00,2023-01-06 01:41:36,1707.1,1916.5,553.74,58,COMPLETED
225,TR2301050000225,54,9,17,3,2023-01-05 20:15:00,2023-01-05 20:29:00,2023-01-07 04:51:28,2093.4,2157.8,684.41,49,COMPLETED
226,TR2301050000226,28,1,14,45,2023-01-05 23:15:00,2023-01-05 23:28:00,2023-01-06 04:01:33,201.5,196.0,85.36,45,COMPLETED
227,TR2301050000227,218,6,15,39,2023-01-05 21:45:00,2023-01-05 21:59:00,2023-01-07 07:12:36,2312.9,2389.6,615.61,11,COMPLETED
228,TR2301050000228,9,3,40,10,2023-01-05 15:15:00,2023-01-05 16:21:00,2023-01-06 07:29:26,1639.4,1608.7,435.59,58,COMPLETED
229,TR2301050000229,4,9,8,6,2023-01-05 20:45:00,2023-01-05 21:26:00,2023-01-06 03:46:29,309.8,318.8,122.18,51,COMPLETED
230,TR2301050000230,297,9,10,48,2023-01-05 04:00:00,2023-01-05 04:36:00,2023-01-05 17:59:46,1368.7,1397.7,530.39,4,COMPLETED
231,TR2301050000231,61,9,37,2,2023-01-05 08:00:00,2023-01-05 08:18:00,2023-01-05 20:51:40,1178.1,1305.3,444.41,52,COMPLETED
232,TR2301050000232,216,5,28,1,2023-01-05 18:30:00,2023-01-05 18:50:00,2023-01-07 08:47:54,2417.0,2538.9,1109.63,58,COMPLETED
233,TR2301050000233,209,8,45,39,2023-01-05 19:30:00,2023-01-05 19:46:00,2023-01-06 17:13:48,1709.4,1973.0,709.15,6,COMPLETED
234,TR2301050000234,194,8,29,50,2023-01-05 19:30:00,2023-01-05 20:02:00,2023-01-05 23:12:45,134.2,143.1,54.17,31,COMPLETED
235,TR2301050000235,159,4,40,31,2023-01-05 12:30:00,2023-01-05 12:43:00,2023-01-06 14:06:20,1953.3,2015.0,447.26,3,COMPLETED
236,TR2301050000236,116,2,31,25,2023-01-05 02:00:00,2023-01-05 02:29:00,2023-01-06 03:01:28,2066.1,2071.5,614.2,43,COMPLETED
237,TR2301050000237,120,10,28,18,2023-01-05 07:15:00,2023-01-05 07:49:00,2023-01-06 20:22:47,2621.2,2704.9,1219.98,26,COMPLETED
238,TR2301050000238,144,9,9,18,2023-01-05 20:45:00,2023-01-05 20:49:00,2023-01-07 02:56:34,2081.8,2090.7,776.28,47,COMPLETED
239,TR2301050000239,240,4,10,27,2023-01-05 15:45:00,2023-01-05 16:06:00,2023-01-06 08:37:27,1377.3,1371.7,408.14,55,COMPLETED
240,TR2301060000240,72,7,5,1,2023-01-06 11:00:00,2023-01-06 11:26:00,2023-01-06 21:36:28,331.6,333.7,115.42,10,COMPLETED
241,TR2301060000241,202,1,15,9,2023-01-06 13:15:00,2023-01-06 13:25:00,2023-01-06 16:56:13,150.4,141.9,45.85,11,COMPLETED
242,TR2301060000242,303,3,50,32,2023-01-06 04:30:00,2023-01-06 05:11:00,2023-01-06 09:07:04,148.7,152.0,58.23,29,COMPLETED
243,TR2301060000243,213,5,49,33,2023-01-06 02:30:00,2023-01-06 02:50:00,2023-01-06 18:17:34,1335.7,1293.6,439.57,31,COMPLETED
244,TR2301060000244,288,3,2,26,2023-01-06 03:00:00,2023-01-06 03:08:00,2023-01-06 13:00:52,821.3,783.5,339.79,23,CANCELLED
245,TR2301060000245,306,1,2,15,2023-01-06 18:45:00,2023-01-06 19:39:00,2023-01-07 20:23:49,2404.8,2576.9,543.43,56,COMPLETED
246,TR2301060000246,180,9,35,36,2023-01-06 21:15:00,2023-01-06 21:35:00,2023-01-07 20:41:16,1978.9,1943.6,548.92,35,COMPLETED
247,TR2301060000247,45,5,35,18,2023-01-06 17:45:00,2023-01-06 18:35:00,2023-01-07 13:19:52,1207.7,1239.6,488.64,55,COMPLETED
248,TR2301060000248,181,6,49,22,2023-01-06 13:30:00,2023-01-06 13:58:00,2023-01-08 02:50:26,2764.8,2996.6,1048.42,15,COMPLETED
249,TR2301060000249,128,9,3,1,2023-01-06 14:45:00,2023-01-06 15:01:00,2023-01-06 18:00:34,123.8,132.0,52.54,8,COMPLETED
250,TR2301060000250,69,1,44,18,2023-01-06 17:15:00,2023-01-06 17:33:00,2023-01-08 11:43:03,2936.8,3010.6,896.79,32,COMPLETED
251,TR2301060000251,233,8,22,1,2023-01-06 20:00:00,2023-01-06 20:38:00,2023-01-08 00:52:27,1695.3,1842.6,688.35,3,COMPLETED
252,TR2301060000252,214,2,38,25,2023-01-06 02:30:00,2023-01-06 02:56:00,2023-01-07 02:23:35,1935.1,1959.3,747.69,52,COMPLETED
253,TR2301060000253,299,7,24,16,2023-01-06 18:45:00,2023-01-06 20:20:00,2023-01-07 20:42:08,2303.8,2364.8,514.33,23,COMPLETED
254,TR2301060000254,243,9,6,22,2023-01-06 22:15:00,2023-01-06 22:32:00,2023-01-07 21:15:03,1760.6,1660.2,507.98,53,COMPLETED
255,TR2301060000255,331,4,14,41,2023-01-06 10:00:00,2023-01-06 10:48:00,2023-01-07 08:55:30,1955.0,2050.3,555.85,14,COMPLETED
256,TR2301060000256,165,2,50,47,2023-01-06 01:00:00,2023-01-06 01:50:00,2023-01-06 18:37:05,1425.0,1455.7,558.63,56,COMPLETED
257,TR2301060000257,217,4,7,12,2023-01-06 17:30:00,2023-01-06 17:38:00,2023-01-07 13:01:01,1346.3,1430.5,375.26,38,COMPLETED
258,TR2301060000258,320,10,45,34,2023-01-06 11:45:00,2023-01-06 12:17:00,2023-01-07 14:03:18,1938.3,2051.9,750.32,36,COMPLETED
259,TR2301060000259,33,2,49,9,2023-01-06 05:15:00,2023-01-06 05:39:00,2023-01-07 21:44:09,2414.8,2605.6,655.18,31,COMPLETED
260,TR2301060000260,231,2,46,19,2023-01-06 15:30:00,2023-01-06 16:57:00,2023-01-06 17:36:15,70.7,75.4,23.71,43,COMPLETED
261,TR2301060000261,328,4,6,38,2023-01-06 04:45:00,2023-01-06 04:56:00,2023-01-06 22:39:06,1215.7,1197.2,537.94,32,COMPLETED
262,TR2301060000262,171,3,19,50,2023-01-06 14:15:00,2023-01-06 15:30:00,2023-01-07 06:37:46,1384.6,1434.3,511.83,33,COMPLETED
263,TR2301060000263,209,8,44,25,2023-01-06 13:15:00,2023-01-06 13:55:00,2023-01-07 08:04:59,1256.8,1287.5,449.7,4,COMPLETED
264,TR2301060000264,227,10,27,29,2023-01-06 07:00:00,2023-01-06 07:22:00,2023-01-06 15:18:24,615.1,593.7,221.35,29,COMPLETED
265,TR2301060000265,94,1,44,2,2023-01-06 13:00:00,2023-01-06 13:10:00,2023-01-06 21:38:35,818.9,865.8,429.96,2,COMPLETED
266,TR2301060000266,159,4,24,2,2023-01-06 01:00:00,2023-01-06 01:03:00,2023-01-07 00:01:02,1589.3,1618.0,518.89,27,COMPLETED
267,TR2301060000267,281,3,22,29,2023-01-06 13:15:00,2023-01-06 14:14:00,2023-01-07 12:34:14,1596.4,1601.9,629.37,13,COMPLETED
268,TR2301060000268,32,7,46,32,2023-01-06 22:45:00,2023-01-06 23:24:00,2023-01-08 13:30:41,2704.8,2700.9,936.52,31,COMPLETED
269,TR2301060000269,294,9,43,37,2023-01-06 05:00:00,2023-01-06 05:27:00,2023-01-07 18:19:50,2932.7,3192.0,940.84,23,COMPLETED
270,TR2301060000270,289,4,5,1,2023-01-06 22:15:00,2023-01-06 22:59:00,2023-01-07 03:29:37,228.8,229.2,92.99,23,COMPLETED
271,TR2301060000271,112,10,27,39,2023-01-06 00:15:00,2023-01-06 01:01:00,2023-01-07 12:14:57,2560.5,2587.9,796.19,29,COMPLETED
272,TR2301060000272,178,10,26,31,2023-01-06 21:00:00,2023-01-06 21:25:00,2023-01-07 21:56:23,1670.3,1946.9,685.98,24,COMPLETED
273,TR2301060000273,214,2,11,49,2023-01-06 07:30:00,2023-01-06 07:56:00,2023-01-07 10:24:00,2061.1,2137.8,801.55,38,COMPLETED
274,TR2301060000274,294,9,34,23,2023-01-06 13:00:00,2023-01-06 13:40:00,2023-01-07 01:11:52,709.5,791.4,304.1,34,COMPLETED
275,TR2301060000275,45,5,41,10,2023-01-06 15:00:00,2023-01-06 15:08:00,2023-01-07 03:48:42,733.0,698.7,248.43,46,COMPLETED
276,TR2301060000276,87,1,7,41,2023-01-06 18:45:00,2023-01-06 20:04:00,2023-01-07 02:58:33,305.9,326.3,117.82,6,COMPLETED
277,TR2301060000277,156,6,44,7,2023-01-06 03:00:00,2023-01-06 03:09:00,2023-01-07 06:42:16,2460.1,2486.4,845.23,20,COMPLETED
278,TR2301060000278,275,5,36,14,2023-01-06 08:15:00,2023-01-06 08:28:00,2023-01-07 05:59:51,1869.5,2030.0,678.75,7,COMPLETED
279,TR2301060000279,281,3,9,10,2023-01-06 21:15:00,2023-01-06 21:43:00,2023-01-06 21:53:19,22.3,23.7,10.94,15,COMPLETED
280,TR2301060000280,329,6,19,20,2023-01-06 11:45:00,2023-01-06 12:20:00,2023-01-06 12:38:49,35.4,40.4,14.28,7,COMPLETED
281,TR2301060000281,280,2,22,30,2023-01-06 21:15:00,2023-01-06 21:32:00,2023-01-07 22:10:01,1872.8,1920.7,525.66,52,COMPLETED
282,TR2301060000282,308,3,40,9,2023-01-06 02:45:00,2023-01-06 03:17:00,2023-01-07 00:21:44,1602.5,1676.4,592.22,4,COMPLETED
283,TR2301060000283,242,6,21,11,2023-01-06 10:45:00,2023-01-06 11:06:00,2023-01-06 18:12:13,775.2,739.5,314.0,51,COMPLETED
284,TR2301060000284,100,7,49,15,2023-01-06 08:15:00,2023-01-06 08:53:00,2023-01-07 11:50:47,2233.0,2441.5,809.19,40,COMPLETED
285,TR2301060000285,294,9,48,40,2023-01-06 16:30:00,2023-01-06 17:29:00,2023-01-08 11:19:38,2986.0,2980.4,1543.89,34,COMPLETED
286,TR2301060000286,214,2,10,27,2023-01-06 01:45:00,2023-01-06 02:16:00,2023-01-07 11:09:41,2392.0,2533.2,635.28,29,COMPLETED
287,TR2301060000287,7,10,17,21,2023-01-06 20:00:00,2023-01-06 20:25:00,2023-01-06 23:08:40,132.4,140.1,45.58,5,COMPLETED
288,TR2301060000288,241,6,1,25,2023-01-06 23:30:00,2023-01-06 23:40:00,2023-01-08 16:51:24,2707.3,2747.0,1104.45,26,COMPLETED
289,TR2301060000289,42,1,34,41,2023-01-06 23:00:00,2023-01-06 23:23:00,2023-01-07 18:15:38,1631.0,1661.5,755.32,20,COMPLETED
290,TR2301060000290,330,10,23,1,2023-01-06 02:15:00,2023-01-06 02:52:00,2023-01-07 08:21:45,2474.8,2330.1,1027.39,20,COMPLETED
291,TR2301060000291,298,3,25,14,2023-01-06 21:45:00,2023-01-06 22:05:00,2023-01-08 03:39:42,2289.3,2415.7,904.45,59,COMPLETED
292,TR2301060000292,290,2,39,9,2023-01-06 03:45:00,2023-01-06 04:58:00,2023-01-06 21:10:54,1163.9,1148.2,431.44,56,COMPLETED
293,TR2301060000293,156,6,21,24,2023-01-06 15:15:00,2023-01-06 15:42:00,2023-01-08 02:28:02,3090.7,3219.7,1109.16,44,COMPLETED
294,TR2301060000294,279,4,42,45,2023-01-06 10:15:00,2023-01-06 11:15:00,2023-01-07 06:20:50,1279.2,1346.5,579.61,12,COMPLETED
295,TR2301060000295,19,4,22,39,2023-01-06 17:45:00,2023-01-06 19:15:00,2023-01-07 14:44:58,1744.5,1705.5,671.83,12,COMPLETED
296,TR2301060000296,67,8,47,24,2023-01-06 11:45:00,2023-01-06 12:10:00,2023-01-08 07:16:36,2442.2,2493.0,1095.49,8,COMPLETED
297,TR2301070000297,112,10,27,29,2023-01-07 00:15:00,2023-01-07 00:49:00,2023-01-07 19:38:42,1217.4,1229.6,514.54,34,COMPLETED
298,TR2301070000298,292,2,15,14,2023-01-07 06:30:00,2023-01-07 06:48:00,2023-01-07 10:06:02,186.6,191.4,79.02,56,COMPLETED
299,TR2301070000299,283,9,17,40,2023-01-07 17:45:00,2023-01-07 18:24:00,2023-01-09 09:42:16,3095.7,3010.9,1292.38,47,COMPLETED
300,TR2301070000300,16,4,48,27,2023-01-07 19:15:00,2023-01-07 19:19:00,2023-01-07 23:05:00,153.3,150.8,54.25,2,COMPLETED
301,TR2301070000301,312,8,11,43,2023-01-07 15:30:00,2023-01-07 16:33:00,2023-01-07 19:20:13,159.0,160.0,55.44,53,COMPLETED
302,TR2301070000302,294,9,33,13,2023-01-07 19:15:00,2023-01-07 19:20:00,2023-01-09 16:50:15,2390.8,2160.4,1062.51,41,COMPLETED
303,TR2301070000303,254,3,49,38,2023-01-07 01:00:00,2023-01-07 01:40:00,2023-01-08 00:06:19,1669.3,1727.8,531.55,59,COMPLETED
304,TR2301070000304,82,7,9,10,2023-01-07 14:15:00,2023-01-07 14:37:00,2023-01-07 19:09:19,198.3,214.6,87.25,37,COMPLETED
305,TR2301070000305,62,9,16,11,2023-01-07 15:15:00,2023-01-07 15:47:00,2023-01-07 23:47:58,302.1,285.6,106.54,25,COMPLETED
306,TR2301070000306,194,8,15,21,2023-01-07 04:30:00,2023-01-07 05:03:00,2023-01-08 00:16:25,1203.3,1339.8,448.69,26,COMPLETED
307,TR2301070000307,204,4,29,40,2023-01-07 05:15:00,2023-01-07 06:07:00,2023-01-07 15:58:16,609.6,611.5,262.5,38,COMPLETED
308,TR2301070000308,82,7,46,26,2023-01-07 21:15:00,2023-01-07 21:49:00,2023-01-08 05:53:43,780.7,871.8,309.01,22,COMPLETED
309,TR2301070000309,276,8,12,27,2023-01-07 16:45:00,2023-01-07 17:52:00,2023-01-08 13:01:56,1374.4,1431.9,608.96,4,COMPLETED
310,TR2301070000310,300,9,50,2,2023-01-07 06:15:00,2023-01-07 07:29:00,2023-01-08 10:14:42,2911.5,3244.3,1058.02,42,COMPLETED
311,TR2301070000311,237,5,2,28,2023-01-07 15:15:00,2023-01-07 15:22:00,2023-01-09 06:27:01,2773.2,2943.9,931.18,54,COMPLETED
312,TR2301070000312,180,9,33,6,2023-01-07 04:30:00,2023-01-07 05:20:00,2023-01-07 16:28:31,922.5,943.8,303.11,50,COMPLETED
313,TR2301070000313,312,8,11,24,2023-01-07 23:45:00,2023-01-08 00:28:00,2023-01-08 20:23:08,1442.9,1450.2,538.14,37,COMPLETED
314,TR2301070000314,283,9,9,11,2023-01-07 14:45:00,2023-01-07 15:09:00,2023-01-07 18:18:02,169.7,180.4,52.99,56,COMPLETED
315,TR2301070000315,196,8,14,20,2023-01-07 20:45:00,2023-01-07 21:10:00,2023-01-08 20:52:12,1875.8,2042.2,716.31,27,COMPLETED
316,TR2301070000316,15,6,22,19,2023-01-07 12:45:00,2023-01-07 12:58:00,2023-01-07 20:16:16,310.9,322.0,100.32,31,COMPLETED
317,TR2301070000317,221,4,44,38,2023-01-07 02:15:00,2023-01-07 02:47:00,2023-01-08 07:43:06,2221.3,2305.1,713.41,2,COMPLETED
318,TR2301070000318,42,1,32,38,2023-01-07 12:00:00,2023-01-07 12:55:00,2023-01-08 01:01:48,1151.2,1116.6,398.61,40,COMPLETED
319,TR2301070000319,39,7,27,32,2023-01-07 19:30:00,2023-01-07 19:53:00,2023-01-09 05:38:05,2900.2,3109.7,1365.98,38,COMPLETED
320,TR2301070000320,27,10,20,10,2023-01-07 09:15:00,2023-01-07 09:46:00,2023-01-08 03:12:05,1185.2,1131.1,453.67,45,COMPLETED
321,TR2301080000321,72,7,11,34,2023-01-08 20:15:00,2023-01-08 21:00:00,2023-01-09 11:59:21,1264.3,1279.8,414.68,45,COMPLETED
322,TR2301080000322,288,3,48,21,2023-01-08 08:45:00,2023-01-08 09:07:00,2023-01-09 08:24:28,1692.2,1791.6,682.86,27,COMPLETED
323,TR2301080000323,170,9,36,18,2023-01-08 14:45:00,2023-01-08 16:02:00,2023-01-10 10:39:16,3013.3,3052.1,1261.98,30,COMPLETED
324,TR2301080000324,226,6,32,18,2023-01-08 09:15:00,2023-01-08 09:40:00,2023-01-09 01:24:24,1313.9,1321.4,471.69,7,COMPLETED
325,TR2301080000325,212,5,45,6,2023-01-08 18:00:00,2023-01-08 19:17:00,2023-01-10 11:54:05,3095.5,3313.2,1339.58,19,COMPLETED
326,TR2301080000326,95,10,49,29,2023-01-08 12:30:00,2023-01-08 13:19:00,2023-01-08 15:19:45,106.1,102.0,47.69,54,COMPLETED
327,TR2301080000327,298,3,25,49,2023-01-08 19:00:00,2023-01-08 19:36:00,2023-01-09 15:06:31,2091.3,2356.9,693.0,34,COMPLETED
328,TR2301080000328,297,9,35,12,2023-01-08 11:00:00,2023-01-08 11:23:00,2023-01-08 21:34:23,844.2,887.7,334.51,3,COMPLETED
329,TR2301090000329,27,10,46,17,2023-01-09 02:00:00,2023-01-09 02:21:00,2023-01-09 02:26:22,21.3,23.4,8.28,39,COMPLETED
330,TR2301090000330,181,6,13,49,2023-01-09 04:00:00,2023-01-09 04:39:00,2023-01-09 11:43:04,631.1,710.6,244.81,20,COMPLETED
331,TR2301090000331,194,8,18,31,2023-01-09 18:00:00,2023-01-09 18:07:00,2023-01-10 04:20:01,808.5,835.4,305.66,33,COMPLETED
332,TR2301090000332,45,5,46,19,2023-01-09 08:30:00,2023-01-09 08:59:00,2023-01-09 11:31:29,115.5,132.2,44.67,37,COMPLETED
333,TR2301090000333,163,4,11,38,2023-01-09 11:30:00,2023-01-09 12:06:00,2023-01-10 17:40:56,2400.9,2579.8,891.28,8,COMPLETED
334,TR2301090000334,115,2,44,41,2023-01-09 16:15:00,2023-01-09 16:53:00,2023-01-10 12:03:29,1239.1,1293.3,465.75,15,COMPLETED
335,TR2301090000335,31,3,21,39,2023-01-09 20:00:00,2023-01-09 20:18:00,2023-01-10 06:41:32,881.7,944.1,489.24,26,COMPLETED
336,TR2301090000336,320,10,31,35,2023-01-09 06:15:00,2023-01-09 07:03:00,2023-01-10 15:09:05,2446.0,2468.3,958.87,46,COMPLETED
337,TR2301090000337,156,6,20,33,2023-01-09 20:00:00,2023-01-09 21:02:00,2023-01-10 17:53:00,1761.6,1789.8,626.09,27,COMPLETED
338,TR2301090000338,195,7,42,5,2023-01-09 07:30:00,2023-01-09 07:38:00,2023-01-09 14:56:48,292.9,275.5,98.61,59,COMPLETED
339,TR2301090000339,209,8,27,15,2023-01-09 14:15:00,2023-01-09 15:48:00,2023-01-10 02:37:43,778.0,780.3,292.11,39,COMPLETED
340,TR2301090000340,169,8,34,1,2023-01-09 20:00:00,2023-01-09 20:51:00,2023-01-10 23:01:25,2332.9,2382.4,664.17,42,COMPLETED
341,TR2301090000341,302,9,46,6,2023-01-09 17:30:00,2023-01-09 18:09:00,2023-01-10 06:17:50,1253.5,1375.3,380.26,20,COMPLETED
342,TR2301090000342,3,4,22,32,2023-01-09 09:30:00,2023-01-09 09:44:00,2023-01-10 01:18:56,947.8,966.4,350.66,9,COMPLETED
343,TR2301090000343,142,6,30,6,2023-01-09 07:00:00,2023-01-09 07:32:00,2023-01-11 07:44:11,2991.0,3181.5,1145.89,34,COMPLETED
344,TR2301090000344,281,3,41,13,2023-01-09 00:30:00,2023-01-09 01:24:00,2023-01-09 19:53:26,1421.5,1422.0,619.28,43,COMPLETED
345,TR2301090000345,178,10,9,35,2023-01-09 02:00:00,2023-01-09 03:47:00,2023-01-09 11:29:01,765.2,782.8,275.94,47,COMPLETED
346,TR2301090000346,212,5,23,36,2023-01-09 03:15:00,2023-01-09 03:19:00,2023-01-11 04:18:02,2771.9,3165.8,1318.52,47,COMPLETED
347,TR2301090000347,100,7,5,48,2023-01-09 18:15:00,2023-01-09 19:21:00,2023-01-10 19:08:35,1934.1,1996.6,660.92,13,COMPLETED
