consignment_item_id,consignment_id,product_id,quantity,item_weight_kg,item_cubic_m,dangerous_goods_class
733,203,226,6,51.42,0.2196,
734,203,716,4,26.96,0.13,
735,203,451,12,270.24,1.3152,
736,203,19,1,6.54,0.0271,
737,203,385,4,93.92,0.5144,
738,203,178,2,71.98,0.2498,
739,204,432,2,54.18,0.2012,
740,205,576,2,3.5,0.0154,
741,205,265,4,15.8,0.0732,Class 3 Flammable
742,205,754,1,12.1,0.0515,
743,205,75,1,14.01,0.075,
744,206,463,1,8.98,0.0342,
745,206,259,2,11.74,0.064,
746,206,248,12,224.52,0.8916,
747,206,177,1,17.97,0.0829,
748,207,119,2,80.4,0.347,
749,208,489,2,33.88,0.1128,
750,208,437,1,8.16,0.0268,
751,208,420,2,28.32,0.1406,Class 8 Corrosive
752,208,89,12,114.48,0.4944,
753,209,774,1,4.45,0.021,Class 3 Flammable
754,209,546,6,92.4,0.2928,
755,209,200,2,4.9,0.018,
756,210,250,2,6.88,0.031,
757,211,382,6,49.74,0.1968,
758,211,550,2,29.08,0.1286,
759,211,763,4,58.64,0.2164,
760,212,352,12,68.04,0.2736,
761,212,428,1,31.33,0.1052,
762,212,599,2,12.64,0.0576,
763,212,309,12,328.92,1.0404,
764,213,540,2,23.42,0.0964,
765,213,457,2,50.1,0.195,
766,213,350,4,54.08,0.176,
767,214,106,4,68.76,0.2256,Class 8 Corrosive
768,215,222,12,347.28,1.8264,
769,215,303,4,39.88,0.1904,
770,215,268,6,88.68,0.3558,
771,215,132,1,15.57,0.055,Class 3 Flammable
772,216,469,4,28.8,0.1068,
773,217,97,4,32.56,0.1512,Class 8 Corrosive
774,218,61,1,9.51,0.048,
775,218,73,1,9.29,0.0483,
776,218,235,2,38.72,0.1874,
777,219,321,1,9.78,0.0332,
778,220,155,1,20.29,0.0681,
779,220,755,1,2.28,0.0098,
780,221,717,2,20.38,0.0716,
781,221,449,4,81.52,0.3188,Class 8 Corrosive
782,221,675,1,11.09,0.0401,
783,221,526,2,26.7,0.1388,
784,221,579,1,6.75,0.0331,Class 8 Corrosive
785,221,357,4,17.32,0.0732,
786,221,405,2,27.58,0.1312,
787,221,551,2,48.78,0.1686,
788,221,159,1,8.78,0.029,
789,221,17,1,5.24,0.0175,Class 8 Corrosive
790,221,409,4,68.0,0.2752,
791,221,193,4,38.2,0.2028,
792,221,274,1,10.86,0.0485,
793,221,73,4,37.16,0.1932,
794,221,458,1,15.48,0.0629,
795,221,773,24,359.52,1.2768,
796,221,353,1,23.22,0.0746,
797,221,520,24,480.72,1.6008,
798,221,262,6,100.92,0.3516,
799,221,418,4,43.92,0.1476,
800,222,160,12,339.72,1.2348,
801,222,624,1,13.71,0.061,
802,222,709,6,84.3,0.2694,
803,223,157,2,15.7,0.0588,
804,223,123,1,16.73,0.0908,
805,223,370,4,25.4,0.1176,Class 8 Corrosive
806,223,126,4,68.16,0.278,Class 3 Flammable
807,223,16,1,26.96,0.1119,
808,223,735,6,25.98,0.0894,Class 8 Corrosive
809,224,174,2,23.26,0.0936,
810,225,219,1,10.19,0.0438,
811,226,717,4,40.76,0.1432,
812,226,220,1,12.86,0.0438,
813,226,431,2,27.72,0.0916,
814,226,418,12,131.76,0.4428,
815,227,94,1,13.81,0.0546,
816,227,563,1,40.48,0.1691,Class 8 Corrosive
817,227,465,2,49.68,0.1634,
818,227,464,1,1.63,0.008,Class 9 Misc
819,227,64,12,109.32,0.5496,
820,227,385,1,23.48,0.1286,
821,228,572,2,13.26,0.049,Class 3 Flammable
822,228,752,4,56.68,0.224,Class 3 Flammable
823,228,659,4,45.16,0.1828,
824,229,570,24,121.68,0.6624,
825,229,483,6,43.68,0.1746,
826,229,768,6,19.68,0.0924,Class 8 Corrosive
827,229,776,4,118.88,0.4752,
828,229,369,2,30.28,0.1372,
829,229,701,12,347.16,1.1196,
830,229,654,1,19.18,0.0908,
831,229,338,1,21.69,0.0679,
832,229,204,1,6.42,0.0259,
833,229,42,4,68.08,0.3288,
834,230,373,1,22.18,0.094,
835,230,225,2,36.2,0.1556,
836,231,269,1,39.5,0.1798,
837,231,227,2,10.96,0.057,
838,232,201,12,225.12,0.8496,
839,233,606,2,14.48,0.0804,
840,234,466,2,15.98,0.0564,
841,235,399,1,9.84,0.0466,
842,235,540,1,11.71,0.0482,
843,235,224,4,52.92,0.1924,
844,236,32,2,38.28,0.12,Class 3 Flammable
845,236,328,1,17.21,0.0879,
846,237,371,6,200.4,0.7752,
847,238,467,12,251.88,0.966,Class 3 Flammable
848,238,640,2,27.3,0.105,
849,238,271,1,20.39,0.0889,
850,239,95,4,26.0,0.1156,
851,239,251,4,26.48,0.098,
852,239,165,12,247.68,0.8112,
853,239,42,2,34.04,0.1644,
854,239,550,6,87.24,0.3858,
855,239,591,1,18.2,0.0599,Class 8 Corrosive
856,239,318,1,13.93,0.0684,Class 9 Misc
857,239,481,2,15.8,0.0662,Class 9 Misc
858,239,289,4,50.0,0.2488,
859,239,161,1,4.46,0.0146,
860,239,113,2,50.68,0.257,Class 3 Flammable
861,239,532,24,210.96,0.6984,
862,239,611,1,17.5,0.0656,
863,239,758,1,3.33,0.0171,
864,239,218,4,51.8,0.2136,
865,239,335,1,2.86,0.0101,
866,239,640,1,13.65,0.0525,
867,239,311,2,12.34,0.0386,
868,239,589,1,25.18,0.0914,
869,239,401,4,136.32,0.6744,
870,240,363,1,13.6,0.0467,
871,240,262,4,67.28,0.2344,
872,241,701,1,28.93,0.0933,
873,241,249,2,13.06,0.0488,
874,241,505,4,48.16,0.1592,Class 9 Misc
875,241,168,2,50.18,0.1736,
876,242,472,1,11.09,0.0354,
877,242,179,12,120.24,0.4224,
878,243,622,12,178.32,0.6228,
879,243,557,12,122.4,0.4956,
880,244,566,1,4.71,0.0195,
881,245,226,6,51.42,0.2196,
882,246,460,2,56.22,0.2638,
883,246,656,6,10.68,0.0354,Class 9 Misc
884,246,79,1,11.28,0.0578,
885,246,347,2,55.32,0.1952,
886,246,410,1,11.91,0.0591,
887,246,696,2,14.28,0.0578,
888,247,266,24,76.32,0.2472,
889,247,540,1,11.71,0.0482,
890,248,694,6,59.22,0.2394,
891,249,565,2,26.42,0.139,Class 8 Corrosive
892,249,59,6,144.12,0.5082,
893,250,426,4,15.68,0.062,
894,251,284,1,18.1,0.0783,
895,252,611,1,17.5,0.0656,
896,253,672,1,17.73,0.0733,
897,253,261,1,18.19,0.0601,
898,254,747,2,38.04,0.1986,
899,254,20,6,96.0,0.3516,
900,254,90,1,8.78,0.0478,
901,254,294,12,50.16,0.162,
902,254,532,2,17.58,0.0582,
903,254,196,2,46.94,0.207,
904,254,699,1,7.9,0.0429,
905,254,780,6,51.0,0.2406,
906,254,544,2,11.32,0.0392,Class 9 Misc
907,254,3,4,50.12,0.1872,
908,254,669,1,26.56,0.12,
909,254,311,4,24.68,0.0772,
910,254,115,1,7.45,0.0237,
911,254,344,2,25.66,0.1218,Class 8 Corrosive
912,254,461,2,25.08,0.116,
913,254,746,4,33.76,0.1588,Class 3 Flammable
914,254,367,4,18.0,0.0964,Class 9 Misc
915,254,55,1,6.69,0.0346,
916,254,706,4,39.08,0.1616,
917,254,565,1,13.21,0.0695,Class 8 Corrosive
918,255,410,1,11.91,0.0591,
919,255,371,6,200.4,0.7752,
920,256,725,1,20.48,0.0727,
921,256,644,2,29.56,0.1298,
922,256,356,6,21.12,0.102,
923,256,467,1,20.99,0.0805,Class 3 Flammable
924,257,66,4,76.72,0.3036,
925,258,312,1,20.99,0.0758,
926,258,238,12,379.44,1.2792,
927,258,534,1,2.54,0.0082,
928,258,70,4,13.56,0.0524,
929,258,622,2,29.72,0.1038,
930,258,131,1,12.97,0.0474,
931,258,32,24,459.36,1.44,Class 3 Flammable
932,258,114,4,36.12,0.1636,
933,258,338,4,86.76,0.2716,
934,258,53,1,39.15,0.134,
935,259,324,4,49.8,0.2244,
936,259,530,24,149.28,0.5904,
937,260,22,6,107.58,0.4152,
938,261,631,2,6.84,0.0258,
939,262,221,1,17.63,0.0591,
940,262,291,1,6.03,0.0329,
941,262,156,4,30.72,0.1484,
942,262,131,4,51.88,0.1896,
943,262,542,2,24.26,0.1266,
944,262,718,1,2.12,0.0082,
945,262,461,2,25.08,0.116,
946,262,34,2,23.64,0.1218,
947,262,253,1,16.37,0.0545,
948,262,333,6,21.18,0.0876,
949,262,476,4,57.68,0.2124,
950,262,196,6,140.82,0.621,
951,262,678,2,35.82,0.1938,
952,262,659,4,45.16,0.1828,
953,262,548,1,8.52,0.0361,
954,262,395,4,60.24,0.2752,Class 3 Flammable
955,262,93,6,257.7,0.9318,
956,262,768,1,3.28,0.0154,Class 8 Corrosive
957,262,121,6,51.6,0.183,
958,262,368,2,18.52,0.0674,
959,263,79,24,270.72,1.3872,
960,263,595,6,30.42,0.1152,
961,264,294,2,8.36,0.027,
962,264,737,6,69.9,0.285,
963,264,147,1,25.74,0.0895,
964,264,192,4,60.92,0.328,Class 3 Flammable
965,264,603,2,7.92,0.0398,
966,264,282,4,71.48,0.302,Class 9 Misc
967,264,226,2,17.14,0.0732,
968,264,266,6,19.08,0.0618,
969,264,13,1,10.69,0.0425,
970,264,161,4,17.84,0.0584,
971,265,521,6,24.96,0.1146,
972,265,243,4,11.36,0.0488,
973,265,641,2,6.8,0.0308,
974,265,559,6,69.9,0.3108,Class 8 Corrosive
975,266,563,1,40.48,0.1691,Class 8 Corrosive
976,266,261,4,72.76,0.2404,
977,267,602,6,48.48,0.1746,Class 9 Misc
978,267,38,4,35.68,0.1164,
979,268,508,1,22.56,0.0944,Class 8 Corrosive
980,269,620,1,12.79,0.0412,
981,269,482,24,113.52,0.5184,
982,269,131,2,25.94,0.0948,
983,269,689,1,4.09,0.0129,
984,269,528,6,50.88,0.204,
985,269,172,12,20.52,0.0648,
986,269,383,1,19.19,0.06,Class 3 Flammable
987,269,127,1,2.78,0.0141,
988,269,50,2,5.62,0.0282,
989,269,571,6,59.22,0.2196,
990,269,651,1,9.39,0.0431,
991,269,258,1,21.66,0.0919,
992,269,64,1,9.11,0.0458,
993,269,339,1,7.65,0.0304,
994,269,85,2,30.96,0.125,
995,269,329,1,9.33,0.0325,
996,269,509,1,3.04,0.0128,
997,269,153,1,13.88,0.0476,
998,269,437,6,48.96,0.1608,
999,269,770,2,38.1,0.1574,
1000,270,665,24,206.16,1.0176,
1001,270,323,6,102.12,0.5046,
1002,270,170,2,34.12,0.1238,
1003,270,45,1,11.55,0.0572,Class 9 Misc
1004,270,192,4,60.92,0.328,Class 3 Flammable
1005,270,601,1,7.47,0.0409,Class 9 Misc
1006,271,774,4,17.8,0.084,Class 3 Flammable
1007,271,716,1,6.74,0.0325,
1008,271,468,2,25.38,0.0868,
1009,271,193,6,57.3,0.3042,
1010,272,107,24,168.48,0.888,
1011,272,572,4,26.52,0.098,Class 3 Flammable
1012,272,366,2,12.54,0.0412,
1013,272,743,12,543.24,2.4036,
1014,273,687,12,414.6,1.5876,
1015,273,706,4,39.08,0.1616,
1016,273,743,1,45.27,0.2003,
1017,273,472,6,66.54,0.2124,
1018,274,207,1,38.74,0.1451,Class 9 Misc
1019,274,645,2,33.6,0.1856,
1020,274,472,6,66.54,0.2124,
1021,275,138,2,11.7,0.0408,
1022,275,328,12,206.52,1.0548,
1023,275,32,6,114.84,0.36,Class 3 Flammable
1024,275,428,4,125.32,0.4208,
1025,275,518,6,15.18,0.0786,
1026,275,698,6,87.36,0.4296,Class 3 Flammable
1027,276,492,2,14.6,0.0722,
1028,276,227,4,21.92,0.114,
1029,276,537,2,14.3,0.049,
1030,277,351,1,23.25,0.0812,
1031,278,155,4,81.16,0.2724,
1032,278,475,1,7.9,0.0293,
1033,278,83,2,30.78,0.1342,
1034,278,58,1,7.49,0.0407,
1035,278,232,4,50.56,0.1736,Class 8 Corrosive
1036,278,661,2,3.6,0.0124,
1037,278,420,1,14.16,0.0703,Class 8 Corrosive
1038,278,66,2,38.36,0.1518,
1039,278,138,1,5.85,0.0204,
1040,278,625,2,8.44,0.0324,
1041,278,158,2,8.36,0.0346,
1042,278,471,1,11.59,0.0377,
1043,278,204,1,6.42,0.0259,
1044,278,207,6,232.44,0.8706,Class 9 Misc
1045,278,762,4,39.32,0.1676,
1046,278,263,1,14.5,0.0678,
1047,278,776,4,118.88,0.4752,
1048,278,708,12,403.68,1.7856,
1049,278,96,6,60.24,0.2766,Class 9 Misc
1050,278,655,1,2.0,0.0063,Class 8 Corrosive
1051,279,473,4,65.12,0.2396,
1052,279,187,2,25.88,0.0922,
1053,279,88,24,449.52,2.304,
1054,279,745,6,38.1,0.1638,
1055,279,533,2,33.72,0.1414,
1056,279,63,1,5.42,0.0212,
1057,279,102,4,11.0,0.0536,
1058,279,725,2,40.96,0.1454,
1059,279,32,2,38.28,0.12,Class 3 Flammable
1060,279,499,4,98.0,0.4716,
1061,280,116,1,7.52,0.0379,
1062,280,372,2,14.12,0.0514,
1063,280,642,2,8.18,0.0344,
1064,280,86,1,5.96,0.0223,
1065,281,341,6,96.84,0.3528,
1066,281,105,4,75.24,0.3664,
1067,281,390,1,6.15,0.0314,
1068,281,61,1,9.51,0.048,
1069,281,621,12,118.92,0.372,
1070,281,144,1,8.84,0.0402,
1071,282,246,1,15.76,0.0581,
1072,282,603,1,3.96,0.0199,
1073,282,34,1,11.82,0.0609,
1074,282,362,2,70.82,0.2478,
1075,283,558,4,31.28,0.172,
1076,283,313,2,44.5,0.1814,
1077,283,523,12,108.12,0.3408,Class 8 Corrosive
1078,283,379,6,37.56,0.1266,
1079,283,62,6,69.06,0.3438,
1080,283,573,4,39.72,0.1252,
1081,283,321,2,19.56,0.0664,
1082,283,369,4,60.56,0.2744,
1083,283,627,2,19.84,0.0728,
1084,283,257,1,11.88,0.0496,
1085,284,350,2,27.04,0.088,
1086,284,541,1,28.16,0.1063,
1087,285,203,24,95.76,0.3768,
1088,285,342,4,55.96,0.1832,
1089,285,159,6,52.68,0.174,
1090,285,142,2,23.5,0.0982,Class 9 Misc
1091,286,688,4,60.68,0.294,
1092,286,446,1,9.99,0.0329,
1093,286,524,1,6.34,0.0335,
1094,286,753,6,79.2,0.3396,
1095,287,586,1,11.93,0.0586,
1096,287,395,4,60.24,0.2752,Class 3 Flammable
1097,287,403,2,20.44,0.0724,
1098,288,154,12,151.08,0.7044,
1099,288,63,12,65.04,0.2544,
1100,289,184,2,15.26,0.0624,Class 3 Flammable
1101,289,75,4,56.04,0.3,
1102,289,602,2,16.16,0.0582,Class 9 Misc
1103,290,664,2,26.18,0.1432,
1104,290,377,6,133.68,0.4266,
1105,291,308,6,82.32,0.276,
1106,291,582,2,9.58,0.0358,
1107,292,301,12,25.8,0.1128,
1108,293,230,24,251.76,0.8688,
1109,293,276,6,113.82,0.402,
1110,294,178,1,35.99,0.1249,
1111,295,499,2,49.0,0.2358,
1112,295,621,24,237.84,0.744,
1113,296,447,1,9.9,0.0363,
1114,296,146,2,5.4,0.0264,Class 8 Corrosive
1115,297,271,4,81.56,0.3556,
1116,297,360,6,113.7,0.4014,
1117,297,599,1,6.32,0.0288,
1118,298,380,6,107.04,0.366,Class 8 Corrosive
1119,298,479,1,26.54,0.0899,
1120,298,158,12,50.16,0.2076,
1121,298,271,4,81.56,0.3556,
1122,298,616,2,38.32,0.184,
1123,298,669,1,26.56,0.12,
1124,299,772,6,168.9,0.5568,
1125,299,124,2,20.42,0.0854,
1126,299,264,6,77.52,0.3732,
1127,300,452,6,51.78,0.2346,
1128,300,260,4,36.4,0.2016,
1129,300,241,2,15.52,0.0614,
1130,300,66,2,38.36,0.1518,
1131,301,745,2,12.7,0.0546,
1132,302,245,12,150.6,0.63,
1133,302,1,2,17.22,0.066,Class 9 Misc
1134,302,634,4,79.88,0.4232,
1135,303,127,2,5.56,0.0282,
1136,304,118,2,22.4,0.074,
1137,304,687,2,69.1,0.2646,
1138,304,594,4,76.6,0.3192,
1139,305,629,6,39.36,0.1488,
1140,305,95,12,78.0,0.3468,
1141,305,249,1,6.53,0.0244,
1142,305,237,1,3.9,0.0143,
1143,305,172,2,3.42,0.0108,
1144,305,370,1,6.35,0.0294,Class 8 Corrosive
1145,306,269,2,79.0,0.3596,
1146,307,660,4,43.32,0.1488,
1147,308,601,24,179.28,0.9816,Class 9 Misc
1148,309,702,1,7.19,0.0337,
1149,310,648,2,21.26,0.09,
1150,310,201,2,37.52,0.1416,
1151,310,775,2,52.16,0.1778,
1152,310,698,2,29.12,0.1432,Class 3 Flammable
1153,311,85,1,15.48,0.0625,
1154,312,147,4,102.96,0.358,
1155,312,694,1,9.87,0.0399,
1156,312,85,1,15.48,0.0625,
1157,313,647,6,39.54,0.1554,
1158,313,91,1,6.08,0.0195,
1159,314,734,2,37.78,0.1664,Class 3 Flammable
1160,314,24,2,26.08,0.1068,
1161,314,138,6,35.1,0.1224,
1162,314,420,1,14.16,0.0703,Class 8 Corrosive
1163,315,14,4,45.52,0.1552,
1164,316,324,1,12.45,0.0561,
1165,316,221,1,17.63,0.0591,
1166,316,386,6,199.86,0.9672,
1167,317,589,2,50.36,0.1828,
1168,317,641,2,6.8,0.0308,
1169,317,538,4,75.44,0.2852,
1170,317,384,4,44.84,0.1588,Class 8 Corrosive
1171,318,21,6,28.68,0.096,
1172,319,572,2,13.26,0.049,Class 3 Flammable
1173,319,262,1,16.82,0.0586,
1174,320,498,6,53.1,0.1722,
1175,321,692,6,28.92,0.1002,
1176,321,464,1,1.63,0.008,Class 9 Misc
1177,322,720,4,24.16,0.09,
1178,322,639,12,191.16,0.6156,
1179,322,691,12,101.16,0.36,Class 8 Corrosive
1180,323,780,1,8.5,0.0401,
1181,323,159,6,52.68,0.174,
1182,324,153,2,27.76,0.0952,
1183,325,201,1,18.76,0.0708,
1184,325,279,1,12.6,0.0695,
1185,325,550,1,14.54,0.0643,
1186,326,57,2,70.9,0.3616,
1187,327,716,24,161.76,0.78,
1188,327,82,4,24.48,0.1228,
1189,327,320,4,31.44,0.1052,
1190,327,229,12,38.52,0.1896,
1191,328,346,1,12.17,0.0466,
1192,329,682,2,93.46,0.3074,
1193,329,330,1,9.95,0.0473,Class 9 Misc
1194,329,516,4,17.6,0.0632,
1195,330,234,6,25.68,0.0978,
1196,330,5,2,19.42,0.0714,
1197,330,700,2,73.92,0.334,
1198,331,526,12,160.2,0.8328,
1199,332,16,24,647.04,2.6856,
1200,332,218,24,310.8,1.2816,
1201,332,518,4,10.12,0.0524,
1202,332,63,1,5.42,0.0212,
1203,332,745,2,12.7,0.0546,
1204,332,574,2,3.5,0.0122,
1205,333,594,4,76.6,0.3192,
1206,334,141,6,51.12,0.2688,
1207,334,103,4,72.8,0.2832,
1208,334,737,2,23.3,0.095,
1209,334,127,12,33.36,0.1692,
1210,334,663,12,71.4,0.3456,
1211,334,100,6,93.72,0.4818,
1212,334,616,1,19.16,0.092,
1213,334,709,4,56.2,0.1796,
1214,334,562,2,13.18,0.042,
1215,334,536,4,52.44,0.2036,
1216,335,66,1,19.18,0.0759,
1217,335,439,6,54.96,0.2688,
1218,335,141,2,17.04,0.0896,
1219,335,207,6,232.44,0.8706,Class 9 Misc
1220,335,60,1,5.17,0.0176,
1221,335,692,1,4.82,0.0167,
1222,335,603,2,7.92,0.0398,
1223,335,127,1,2.78,0.0141,
1224,335,172,1,1.71,0.0054,
1225,335,540,1,11.71,0.0482,
1226,336,347,1,27.66,0.0976,
1227,337,124,2,20.42,0.0854,
1228,338,753,1,13.2,0.0566,
1229,338,542,6,72.78,0.3798,
1230,339,62,2,23.02,0.1146,
1231,340,63,1,5.42,0.0212,
1232,341,135,2,12.84,0.0466,
1233,341,323,1,17.02,0.0841,
1234,341,43,1,4.12,0.0133,
1235,341,440,4,77.6,0.2888,
1236,342,202,24,880.08,3.7056,
1237,342,304,6,47.28,0.2616,
1238,342,392,2,31.2,0.151,
1239,343,121,2,17.2,0.061,
1240,343,337,6,259.68,1.2522,
1241,343,342,12,167.88,0.5496,
1242,343,673,1,11.64,0.0495,
1243,343,559,2,23.3,0.1036,Class 8 Corrosive
1244,343,610,12,46.44,0.2472,
1245,344,279,12,151.2,0.834,
1246,345,771,6,98.1,0.4272,
1247,346,233,4,44.64,0.1836,
1248,346,320,24,188.64,0.6312,
1249,346,141,4,34.08,0.1792,
1250,347,492,1,7.3,0.0361,
1251,347,629,6,39.36,0.1488,
1252,347,327,6,45.96,0.2364,
1253,347,390,4,24.6,0.1256,
1254,348,232,6,75.84,0.2604,Class 8 Corrosive
1255,348,324,2,24.9,0.1122,
1256,348,198,6,18.24,0.0666,
1257,348,154,1,12.59,0.0587,
1258,348,55,4,26.76,0.1384,
1259,348,50,1,2.81,0.0141,
1260,348,291,1,6.03,0.0329,
1261,348,661,2,3.6,0.0124,
1262,348,774,2,8.9,0.042,Class 3 Flammable
1263,348,393,1,15.28,0.0822,
1264,348,356,4,14.08,0.068,
1265,348,616,12,229.92,1.104,
1266,348,289,1,12.5,0.0622,
1267,348,523,1,9.01,0.0284,Class 8 Corrosive
1268,348,485,4,24.84,0.1272,Class 9 Misc
1269,348,722,24,417.84,1.9848,
1270,348,304,2,15.76,0.0872,
1271,348,703,1,21.3,0.071,
1272,348,428,24,751.92,2.5248,
1273,348,288,12,59.16,0.324,
1274,349,535,1,15.42,0.0585,
1275,349,496,4,14.4,0.0732,
1276,350,671,4,75.76,0.3936,
1277,350,135,2,12.84,0.0466,
1278,351,657,2,27.78,0.1332,
1279,351,473,4,65.12,0.2396,
1280,351,57,1,35.45,0.1808,
1281,351,659,1,11.29,0.0457,
1282,351,645,1,16.8,0.0928,
1283,351,648,1,10.63,0.045,
1284,352,684,6,135.84,0.453,Class 3 Flammable
1285,352,265,2,7.9,0.0366,Class 3 Flammable
1286,353,161,1,4.46,0.0146,
1287,353,690,4,53.12,0.198,
1288,353,425,2,34.94,0.1616,
1289,353,698,6,87.36,0.4296,Class 3 Flammable
1290,353,778,1,18.45,0.0691,
1291,353,123,4,66.92,0.3632,
1292,353,726,4,18.28,0.0704,
1293,353,100,4,62.48,0.3212,
1294,353,308,12,164.64,0.552,
1295,353,217,2,23.62,0.0768,
1296,353,638,4,50.64,0.2064,
1297,353,320,1,7.86,0.0263,
1298,353,38,4,35.68,0.1164,
1299,353,323,1,17.02,0.0841,
1300,353,540,2,23.42,0.0964,
1301,353,46,12,99.0,0.4728,Class 9 Misc
1302,353,460,1,28.11,0.1319,
1303,353,56,4,28.56,0.1304,
1304,353,673,1,11.64,0.0495,
1305,353,755,4,9.12,0.0392,
1306,354,124,4,40.84,0.1708,
1307,354,237,1,3.9,0.0143,
1308,355,542,6,72.78,0.3798,
1309,355,668,1,8.27,0.0311,
1310,356,448,2,12.22,0.0414,
1311,356,667,1,13.01,0.0547,
1312,357,91,6,36.48,0.117,
1313,357,101,2,21.42,0.1134,
1314,358,229,4,12.84,0.0632,
1315,359,630,4,69.4,0.3344,
1316,359,133,1,3.47,0.0135,
1317,360,656,1,1.78,0.0059,Class 9 Misc
1318,360,649,2,6.4,0.0344,Class 8 Corrosive
1319,361,377,12,267.36,0.8532,
1320,361,592,24,324.0,1.3608,Class 3 Flammable
1321,362,265,4,15.8,0.0732,Class 3 Flammable
1322,363,345,4,34.92,0.1556,
1323,363,113,24,608.16,3.084,Class 3 Flammable
1324,364,601,6,44.82,0.2454,Class 9 Misc
1325,364,146,2,5.4,0.0264,Class 8 Corrosive
1326,364,721,2,23.3,0.0782,
1327,364,114,4,36.12,0.1636,
1328,364,82,24,146.88,0.7368,
1329,364,157,2,15.7,0.0588,
1330,364,305,1,17.94,0.0903,
1331,364,452,1,8.63,0.0391,
1332,364,87,6,154.44,0.5154,
1333,364,23,6,71.7,0.264,
1334,365,634,12,239.64,1.2696,
1335,365,675,1,11.09,0.0401,
1336,366,19,1,6.54,0.0271,
1337,366,281,4,32.96,0.1484,
1338,367,58,2,14.98,0.0814,
1339,368,534,24,60.96,0.1968,
1340,368,714,12,170.76,0.9348,
1341,368,510,1,16.01,0.0574,
1342,368,443,4,49.52,0.2232,
1343,368,362,6,212.46,0.7434,
1344,368,9,12,179.76,0.6564,
1345,368,762,2,19.66,0.0838,
1346,368,569,2,26.62,0.0916,
1347,368,255,24,194.64,0.768,
1348,368,656,6,10.68,0.0354,Class 9 Misc
1349,368,442,12,74.88,0.2436,
1350,368,119,1,40.2,0.1735,
1351,368,682,4,186.92,0.6148,
1352,368,769,1,5.43,0.0206,Class 8 Corrosive
1353,368,12,4,26.88,0.0944,
1354,368,465,4,99.36,0.3268,
1355,368,517,6,44.22,0.1794,
1356,368,221,4,70.52,0.2364,
1357,368,28,2,5.66,0.026,
1358,368,631,4,13.68,0.0516,
1359,369,156,2,15.36,0.0742,
1360,369,489,2,33.88,0.1128,
1361,369,417,4,65.12,0.236,
1362,369,264,1,12.92,0.0622,
1363,369,293,4,108.08,0.3468,
1364,369,650,4,75.64,0.3396,
1365,370,366,1,6.27,0.0206,
1366,370,198,1,3.04,0.0111,
1367,370,101,6,64.26,0.3402,
1368,371,532,1,8.79,0.0291,
1369,371,682,1,46.73,0.1537,
1370,372,541,1,28.16,0.1063,
1371,373,8,2,39.6,0.1426,
1372,374,256,4,42.88,0.1416,
1373,374,659,1,11.29,0.0457,
1374,374,635,1,9.1,0.0336,
1375,374,109,1,6.82,0.0235,
1376,375,61,4,38.04,0.192,
1377,375,310,1,15.57,0.0735,
1378,375,413,2,33.38,0.1608,
1379,375,342,12,167.88,0.5496,
1380,376,760,1,2.94,0.0116,Class 3 Flammable
1381,376,654,24,460.32,2.1792,
1382,377,344,2,25.66,0.1218,Class 8 Corrosive
1383,378,450,6,38.16,0.2022,
1384,379,540,2,23.42,0.0964,
1385,380,717,6,61.14,0.2148,
1386,381,461,2,25.08,0.116,
1387,381,58,2,14.98,0.0814,
1388,382,630,4,69.4,0.3344,
1389,382,750,4,117.72,0.3832,
1390,382,52,6,84.12,0.3144,
1391,382,398,4,105.8,0.5712,Class 9 Misc
1392,382,298,1,19.56,0.0693,
1393,382,514,1,10.64,0.038,
1394,383,715,6,11.94,0.063,
1395,384,717,12,122.28,0.4296,
1396,384,515,1,3.18,0.0173,
1397,384,747,6,114.12,0.5958,
1398,384,780,6,51.0,0.2406,
1399,385,279,1,12.6,0.0695,
1400,386,14,12,136.56,0.4656,
1401,386,404,6,78.24,0.2862,
1402,387,773,1,14.98,0.0532,
1403,387,354,1,33.04,0.1129,
1404,387,673,2,23.28,0.099,
1405,387,185,1,12.78,0.0456,
1406,387,654,6,115.08,0.5448,
1407,387,308,4,54.88,0.184,
1408,388,578,6,33.12,0.1398,
1409,388,235,1,19.36,0.0937,
1410,389,589,24,604.32,2.1936,
1411,389,98,1,24.09,0.1181,
1412,389,437,1,8.16,0.0268,
1413,389,368,2,18.52,0.0674,
1414,390,103,1,18.2,0.0708,
1415,390,742,2,13.58,0.062,
1416,391,665,1,8.59,0.0424,
1417,391,624,1,13.71,0.061,
1418,391,538,2,37.72,0.1426,
1419,392,606,1,7.24,0.0402,
1420,393,131,1,12.97,0.0474,
1421,393,766,4,50.72,0.2352,
1422,393,381,1,12.47,0.0682,
1423,393,619,2,63.86,0.23,
1424,393,724,1,4.68,0.0148,
1425,393,551,1,24.39,0.0843,
1426,394,488,1,15.03,0.0494,
1427,395,291,24,144.72,0.7896,
1428,396,671,2,37.88,0.1968,
1429,397,169,1,15.08,0.0609,
1430,398,665,2,17.18,0.0848,
1431,398,406,4,21.12,0.1092,
1432,398,670,6,43.98,0.1548,Class 8 Corrosive
1433,398,51,1,17.28,0.0674,
1434,399,388,24,167.76,0.6696,
1435,399,53,4,156.6,0.536,
1436,400,421,4,25.92,0.1424,
1437,400,55,6,40.14,0.2076,
1438,400,774,1,4.45,0.021,Class 3 Flammable
1439,401,451,24,540.48,2.6304,
