scan_event_id,consignment_id,scan_type_id,facility_id,scan_datetime,scanned_by_staff_id,exception_reason_id
556,131324,2,44,2025-11-02 14:20:42,20,
557,131324,3,44,2025-11-02 11:02:38,114,
558,131324,2,45,2025-11-02 16:44:54,174,
559,131324,6,45,2025-11-02 23:27:58,199,
560,131324,7,45,2025-11-04 06:18:58,45,
561,62532,1,37,2024-06-10 12:00:00,123,
562,62532,2,37,2024-06-10 17:48:49,180,
563,62532,3,37,2024-06-10 18:00:05,224,
564,62532,4,37,2024-06-11 20:16:09,79,
565,62532,5,49,2024-06-12 22:17:50,107,
566,62532,2,49,2024-06-13 02:50:16,178,
567,62532,6,49,2024-06-13 06:45:54,189,
568,62532,7,49,2024-06-13 07:45:54,219,
569,110072,1,26,2025-06-07 10:00:00,13,
570,110072,2,26,2025-06-07 12:18:53,32,
571,110072,3,26,2025-06-07 14:39:29,133,
572,110072,4,26,2025-06-08 14:21:08,53,
573,110072,5,14,2025-06-09 23:55:25,40,
574,110072,2,14,2025-06-10 06:27:27,123,
575,110072,6,14,2025-06-10 19:25:13,107,
576,110072,7,14,2025-06-10 20:25:13,20,
577,10111,1,33,2023-04-10 16:00:00,134,
578,10111,2,33,2023-04-10 18:40:08,244,
579,10111,3,33,2023-04-10 21:29:42,113,
580,10111,2,35,2023-04-11 07:08:24,211,
581,10111,6,35,2023-04-11 13:29:12,23,
582,10111,7,35,2023-04-16 20:09:11,104,
583,62459,1,19,2024-06-10 15:00:00,165,
584,62459,2,19,2024-06-10 19:33:40,183,
585,62459,3,19,2024-06-10 22:31:37,49,
586,62459,2,21,2024-06-11 04:05:50,148,
587,62459,6,21,2024-06-11 11:52:37,74,
588,62459,7,21,2024-06-11 12:52:37,76,
589,127296,1,17,2025-10-07 15:00:00,80,
590,127296,2,17,2025-10-07 20:12:47,69,
591,127296,3,17,2025-10-07 18:50:00,190,
592,127296,2,47,2025-10-08 02:41:51,116,
593,127296,6,47,2025-10-08 16:04:02,119,
594,127296,7,47,2025-10-12 20:51:39,16,
595,121626,1,5,2025-08-28 15:00:00,45,
596,121626,2,5,2025-08-28 17:42:00,70,
597,121626,3,5,2025-08-28 17:20:11,26,
598,121626,4,5,2025-08-29 12:25:50,258,
599,121626,5,19,2025-08-30 21:32:53,67,
600,121626,2,19,2025-08-31 03:34:14,6,
601,121626,6,19,2025-08-31 16:43:21,225,
602,121626,7,19,2025-09-04 13:36:00,216,
603,131515,1,42,2025-11-03 09:00:00,252,
604,131515,2,42,2025-11-03 11:43:15,225,
605,131515,3,42,2025-11-03 17:50:39,184,
606,131515,4,42,2025-11-04 20:43:48,190,
607,131515,5,9,2025-11-05 14:11:34,119,
608,131515,2,9,2025-11-06 02:07:28,81,
609,131515,6,9,2025-11-06 09:14:42,18,
610,131515,7,9,2025-11-06 23:46:00,224,
611,27837,1,24,2023-09-03 11:00:00,118,
612,27837,2,24,2023-09-03 13:57:15,87,
613,27837,3,24,2023-09-03 16:44:29,216,
614,27837,2,27,2023-09-03 23:36:43,250,
615,27837,6,27,2023-09-04 07:35:33,21,
616,27837,7,27,2023-09-07 07:59:52,257,
617,67445,1,12,2024-07-15 11:00:00,142,
618,67445,2,12,2024-07-15 16:27:40,108,
619,67445,3,12,2024-07-15 18:17:23,71,
620,67445,2,44,2024-07-15 23:20:17,193,
621,67445,6,44,2024-07-16 04:41:58,180,
622,67445,8,44,2024-07-16 07:06:07,45,4
623,67445,9,44,2024-07-16 09:06:17,46,14
624,67445,7,44,2024-07-16 05:41:58,76,
625,33826,1,2,2023-10-19 15:00:00,30,
626,33826,2,2,2023-10-19 16:46:50,2,
627,33826,3,2,2023-10-19 20:01:54,174,
628,33826,2,1,2023-10-20 04:45:51,67,
629,33826,6,1,2023-10-20 13:16:26,174,
630,33826,7,1,2023-10-20 14:16:26,67,
631,152153,1,44,2026-04-02 12:00:00,18,
632,152153,2,44,2026-04-02 16:39:35,63,
633,152153,3,44,2026-04-02 15:16:38,190,
634,152153,2,45,2026-04-02 17:19:03,228,
635,152153,6,45,2026-04-02 20:33:32,258,
636,152153,7,45,2026-04-05 02:03:35,127,
637,11721,1,22,2023-04-24 09:00:00,97,
638,11721,2,22,2023-04-24 12:08:16,69,
639,11721,3,22,2023-04-24 12:54:29,159,
640,11721,2,46,2023-04-24 15:42:51,201,
641,11721,6,46,2023-04-24 18:52:39,224,
642,11721,8,46,2023-04-24 20:30:09,250,13
643,11721,9,46,2023-04-24 20:12:01,259,13
644,11721,7,46,2023-04-24 19:52:39,124,
645,79547,1,45,2024-10-15 14:00:00,6,
646,79547,2,45,2024-10-15 15:52:04,66,
647,79547,3,45,2024-10-15 21:32:07,47,
648,79547,2,12,2024-10-16 04:54:13,257,
649,79547,6,12,2024-10-16 12:13:16,217,
650,79547,7,12,2024-10-18 06:00:39,119,
651,63873,1,28,2024-06-19 15:00:00,177,
652,63873,2,28,2024-06-19 17:36:35,78,
653,63873,3,28,2024-06-19 17:53:42,167,
654,63873,4,28,2024-06-20 11:12:48,130,
655,63873,5,39,2024-06-20 23:35:45,249,
656,63873,2,39,2024-06-21 04:23:24,127,
657,63873,6,39,2024-06-21 15:01:52,85,
658,63873,7,39,2024-06-23 10:13:54,84,
659,18248,1,32,2023-06-16 09:00:00,185,
660,18248,2,32,2023-06-16 14:08:48,48,
661,18248,3,32,2023-06-16 13:22:16,41,
662,18248,4,32,2023-06-17 00:04:46,59,
663,18248,5,16,2023-06-18 07:03:47,232,
664,18248,2,16,2023-06-18 09:59:10,158,
665,18248,6,16,2023-06-18 17:46:18,3,
666,18248,7,16,2023-06-18 22:27:36,219,
667,12657,1,26,2023-05-03 15:00:00,118,
668,12657,2,26,2023-05-03 19:01:01,7,
669,12657,3,26,2023-05-03 17:43:45,119,
670,12657,2,27,2023-05-04 00:14:50,190,
671,12657,6,27,2023-05-04 03:29:44,43,
672,12657,7,27,2023-05-06 08:16:39,109,
673,127378,1,2,2025-10-07 16:00:00,43,
674,127378,2,2,2025-10-07 18:31:12,141,
675,127378,3,2,2025-10-07 19:27:42,40,
676,127378,2,8,2025-10-08 01:11:41,102,
677,127378,6,8,2025-10-08 04:32:02,163,
678,127378,7,8,2025-10-08 05:32:02,130,
679,38110,1,34,2023-11-18 10:00:00,116,
680,38110,2,34,2023-11-18 14:55:26,112,
681,38110,3,34,2023-11-18 12:57:09,118,
682,38110,4,34,2023-11-19 01:22:29,85,
683,38110,5,5,2023-11-19 11:12:02,144,
684,38110,2,5,2023-11-19 14:46:15,123,
685,38110,6,5,2023-11-19 23:54:19,26,
686,38110,7,5,2023-11-21 11:07:05,195,
687,29313,1,18,2023-09-15 14:00:00,109,
688,29313,2,18,2023-09-15 19:34:29,112,
689,29313,3,18,2023-09-15 19:31:18,127,
690,29313,2,21,2023-09-16 00:23:43,21,
691,29313,6,21,2023-09-16 11:05:24,163,
692,29313,8,21,2023-09-16 13:20:16,143,4
693,29313,9,21,2023-09-16 14:02:55,144,2
694,29313,10,21,2023-09-18 12:18:03,101,
695,118195,1,14,2025-08-03 15:00:00,33,
696,118195,2,14,2025-08-03 17:53:28,127,
697,118195,3,14,2025-08-03 22:51:21,209,
698,118195,2,15,2025-08-04 05:13:05,197,
699,118195,6,15,2025-08-04 16:48:32,119,
700,118195,7,15,2025-08-04 17:48:32,85,
701,4165,1,13,2023-02-17 14:00:00,130,
702,4165,2,13,2023-02-17 18:10:57,22,
703,4165,3,13,2023-02-17 21:37:22,176,
704,4165,4,13,2023-02-18 15:44:36,250,
705,4165,5,36,2023-02-19 07:55:07,13,
706,4165,2,36,2023-02-19 12:37:18,93,
707,4165,6,36,2023-02-19 16:15:05,111,
708,4165,7,36,2023-02-21 06:18:21,92,
709,127063,1,10,2025-10-05 07:00:00,112,
710,127063,2,10,2025-10-05 10:59:33,15,
711,127063,3,10,2025-10-05 10:59:04,7,
712,127063,4,10,2025-10-06 06:33:40,196,
713,127063,5,40,2025-10-06 22:11:08,202,
714,127063,2,40,2025-10-07 05:18:30,218,
715,127063,6,40,2025-10-07 19:16:02,98,
716,127063,7,40,2025-10-07 20:16:02,165,
717,55303,1,39,2024-04-13 13:00:00,101,
718,55303,2,39,2024-04-13 14:51:55,164,
719,55303,3,39,2024-04-13 20:42:47,164,
720,55303,2,40,2024-04-14 04:55:03,180,
721,55303,6,40,2024-04-14 13:47:30,87,
722,55303,7,40,2024-04-14 14:47:30,257,
723,115895,1,20,2025-07-17 14:00:00,34,
724,115895,2,20,2025-07-17 17:44:40,245,
725,115895,3,20,2025-07-17 16:13:24,50,
726,115895,2,46,2025-07-17 21:49:04,203,
727,115895,6,46,2025-07-18 04:03:15,175,
728,115895,7,46,2025-07-21 15:06:32,254,
729,6316,1,6,2023-03-08 07:00:00,145,
730,6316,2,6,2023-03-08 10:28:28,171,
731,6316,3,6,2023-03-08 14:31:19,232,
732,6316,4,6,2023-03-09 18:04:00,233,
733,6316,5,38,2023-03-10 05:12:21,46,
734,6316,2,38,2023-03-10 14:27:56,130,
735,6316,6,38,2023-03-10 21:25:31,93,
736,6316,7,38,2023-03-15 14:10:02,222,
737,69477,1,11,2024-07-30 12:00:00,105,
738,69477,2,11,2024-07-30 14:24:25,45,
739,69477,3,11,2024-07-30 15:45:27,60,
740,69477,4,11,2024-07-31 05:58:03,203,
741,69477,5,1,2024-08-01 09:32:51,60,
742,69477,2,1,2024-08-01 21:45:09,245,
743,69477,6,1,2024-08-02 01:12:43,228,
744,69477,7,1,2024-08-05 03:26:27,59,
745,43767,1,36,2023-12-29 15:00:00,8,
746,43767,2,36,2023-12-29 17:13:38,184,
747,43767,3,36,2023-12-29 18:14:59,37,
748,43767,4,36,2023-12-30 07:29:42,50,
749,43767,5,9,2023-12-31 10:05:30,104,
750,43767,2,9,2023-12-31 22:49:57,173,
751,43767,6,9,2024-01-01 07:37:49,94,
752,43767,7,9,2024-01-05 09:26:13,42,
753,40898,1,12,2023-12-06 12:00:00,27,
754,40898,2,12,2023-12-06 17:31:32,112,
755,40898,3,12,2023-12-06 17:25:13,57,
756,40898,2,9,2023-12-07 01:49:13,175,
757,40898,6,9,2023-12-07 06:01:17,154,
758,40898,7,9,2023-12-10 16:25:39,181,
759,67486,1,24,2024-07-16 09:00:00,108,
760,67486,2,24,2024-07-16 14:49:43,174,
761,67486,3,24,2024-07-16 16:12:36,48,
762,67486,4,24,2024-07-17 04:43:14,65,
763,67486,5,33,2024-07-18 06:38:07,24,
764,67486,2,33,2024-07-18 08:44:53,12,
765,67486,6,33,2024-07-18 22:30:59,180,
766,67486,8,33,2024-07-18 23:36:38,31,2
767,67486,9,33,2024-07-19 03:26:14,235,4
768,67486,7,33,2024-07-22 05:30:53,164,
769,26462,1,25,2023-08-22 13:00:00,106,
770,26462,2,25,2023-08-22 17:00:00,118,
771,26462,3,25,2023-08-22 18:24:47,89,
772,26462,4,25,2023-08-23 08:51:13,142,
773,26462,5,10,2023-08-24 08:14:48,38,
774,26462,2,10,2023-08-24 14:24:57,98,
775,26462,6,10,2023-08-24 23:02:13,19,
776,26462,7,10,2023-08-27 07:47:43,61,
777,45452,1,18,2024-01-22 13:00:00,241,
778,45452,2,18,2024-01-22 17:20:58,174,
779,45452,3,18,2024-01-22 16:35:25,30,
780,45452,4,18,2024-01-23 05:10:51,253,
781,45452,5,35,2024-01-23 14:39:09,19,
782,45452,2,35,2024-01-23 23:28:08,99,
783,45452,6,35,2024-01-24 09:18:27,130,
784,45452,7,35,2024-01-28 22:37:43,196,
785,42543,1,21,2023-12-18 16:00:00,122,
786,42543,2,21,2023-12-18 17:34:22,129,
787,42543,3,21,2023-12-18 19:57:29,178,
788,42543,4,21,2023-12-19 06:31:33,111,
789,42543,5,36,2023-12-20 05:27:29,171,
790,42543,2,36,2023-12-20 13:20:47,19,
791,42543,6,36,2023-12-20 23:13:40,217,
792,42543,7,36,2023-12-21 22:16:47,2,
793,66057,1,19,2024-07-04 11:00:00,224,
794,66057,2,19,2024-07-04 13:16:27,179,
795,66057,3,19,2024-07-04 19:23:55,201,
796,66057,4,19,2024-07-05 15:33:36,248,
797,66057,5,42,2024-07-06 16:42:19,38,
798,66057,2,42,2024-07-06 23:44:47,120,
799,66057,6,42,2024-07-07 07:05:31,106,
800,66057,7,42,2024-07-07 08:05:31,3,
801,91190,1,36,2025-01-09 14:00:00,2,
802,91190,2,36,2025-01-09 16:49:53,110,
803,91190,3,36,2025-01-09 19:56:14,21,
804,91190,4,36,2025-01-10 10:57:37,145,
805,91190,5,7,2025-01-11 05:37:47,117,
806,91190,2,7,2025-01-11 14:26:46,14,
807,91190,6,7,2025-01-12 03:28:33,27,
808,91190,7,7,2025-01-20 21:05:53,93,
809,104273,1,50,2025-04-26 07:00:00,36,
810,104273,2,50,2025-04-26 12:56:49,24,
811,104273,3,50,2025-04-26 13:03:39,182,
812,104273,4,50,2025-04-27 09:10:38,76,
813,104273,5,34,2025-04-28 03:10:05,53,
814,104273,2,34,2025-04-28 06:30:41,141,
815,104273,6,34,2025-04-28 19:02:53,191,
816,104273,7,34,2025-05-03 07:05:53,202,
817,92772,1,12,2025-01-24 10:00:00,7,
818,92772,2,12,2025-01-24 13:45:06,186,
819,92772,3,12,2025-01-24 15:07:24,134,
820,92772,2,43,2025-01-24 20:07:02,91,
821,92772,6,43,2025-01-25 09:32:50,152,
822,92772,7,43,2025-01-25 17:44:50,201,
823,408,1,8,2023-01-11 10:00:00,71,
824,408,2,8,2023-01-11 12:28:57,80,
825,408,3,8,2023-01-11 18:07:45,54,
826,408,4,8,2023-01-12 06:22:55,242,
827,408,5,13,2023-01-12 23:51:19,92,
828,408,2,13,2023-01-13 05:40:23,75,
829,408,6,13,2023-01-13 16:24:40,227,
830,408,7,13,2023-01-16 00:56:58,171,
831,145990,1,38,2026-02-18 08:00:00,155,
832,145990,2,38,2026-02-18 12:34:52,36,
833,145990,3,38,2026-02-18 15:06:11,208,
834,145990,2,39,2026-02-19 00:04:37,94,
835,145990,6,39,2026-02-19 03:34:29,63,
836,145990,7,39,2026-02-21 20:16:09,138,
837,157747,1,42,2026-05-13 07:00:00,156,
838,157747,2,42,2026-05-13 09:23:27,187,
839,157747,3,42,2026-05-13 15:36:05,47,
840,157747,2,1,2026-05-13 23:59:21,93,
841,157747,6,1,2026-05-14 10:35:10,96,
842,157747,7,1,2026-05-14 18:11:25,33,
843,124080,1,42,2025-09-15 07:00:00,231,
844,124080,2,42,2025-09-15 09:12:38,98,
845,124080,3,42,2025-09-15 10:29:11,195,
846,124080,2,3,2025-09-15 15:39:53,222,
847,124080,6,3,2025-09-15 19:05:13,122,
848,124080,7,3,2025-09-15 20:05:13,45,
849,125110,1,17,2025-09-22 12:00:00,168,
850,125110,2,17,2025-09-22 16:14:51,68,
851,125110,3,17,2025-09-22 18:25:45,87,
852,125110,2,19,2025-09-23 03:19:21,104,
853,125110,6,19,2025-09-23 10:28:51,180,
854,125110,7,19,2025-09-23 11:28:51,5,
855,35418,1,47,2023-10-31 11:00:00,99,
856,35418,2,47,2023-10-31 14:23:56,93,
857,35418,3,47,2023-10-31 14:54:32,97,
858,35418,2,19,2023-10-31 20:09:42,80,
859,35418,6,19,2023-11-01 09:23:40,54,
860,35418,7,19,2023-11-05 06:19:17,28,
861,45386,1,8,2024-01-20 15:00:00,177,
862,45386,2,8,2024-01-20 19:47:15,182,
863,45386,3,8,2024-01-20 19:44:28,181,
864,45386,4,8,2024-01-21 13:31:35,23,
865,45386,5,24,2024-01-22 21:52:12,172,
866,45386,2,24,2024-01-22 23:52:31,117,
867,45386,6,24,2024-01-23 08:01:42,125,
868,45386,7,24,2024-01-28 23:44:28,225,
869,57645,1,27,2024-05-03 13:00:00,57,
870,57645,2,27,2024-05-03 15:07:11,236,
871,57645,3,27,2024-05-03 16:35:06,260,
872,57645,4,27,2024-05-04 03:05:57,125,
873,57645,5,49,2024-05-05 12:14:35,104,
874,57645,2,49,2024-05-05 19:37:25,63,
875,57645,6,49,2024-05-06 02:44:57,252,
876,57645,7,49,2024-05-06 23:51:58,113,
877,89769,1,48,2024-12-19 12:00:00,105,
878,89769,2,48,2024-12-19 15:40:46,241,
879,89769,3,48,2024-12-19 19:34:39,4,
880,89769,2,27,2024-12-19 23:38:30,252,
881,89769,6,27,2024-12-20 04:34:31,43,
882,89769,7,27,2024-12-22 20:55:39,52,
883,146117,1,42,2026-02-19 10:00:00,163,
884,146117,2,42,2026-02-19 12:06:10,248,
885,146117,3,42,2026-02-19 17:47:09,223,
886,146117,2,1,2026-02-20 16:01:00,43,
887,146117,6,1,2026-02-21 05:36:48,13,
888,146117,7,1,2026-02-21 16:34:55,40,
889,10020,1,45,2023-04-07 12:00:00,208,
890,10020,2,45,2023-04-07 17:40:32,63,
891,10020,3,45,2023-04-07 16:09:52,68,
892,10020,2,15,2023-04-07 19:39:30,153,
893,10020,6,15,2023-04-08 03:03:41,185,
894,10020,7,15,2023-04-09 16:30:10,6,
895,86048,1,41,2024-11-26 12:00:00,35,
896,86048,2,41,2024-11-26 16:06:13,17,
897,86048,3,41,2024-11-26 15:21:22,94,
898,86048,2,7,2024-11-27 01:21:10,55,
899,86048,6,7,2024-11-27 11:57:49,61,
900,86048,7,7,2024-11-29 02:57:18,72,
901,120704,1,43,2025-08-21 10:00:00,173,
902,120704,2,43,2025-08-21 12:02:25,36,
903,120704,3,43,2025-08-21 16:37:14,72,
904,120704,4,43,2025-08-22 11:33:09,63,
905,120704,5,23,2025-08-22 21:03:32,217,
906,120704,2,23,2025-08-23 05:01:19,52,
907,120704,6,23,2025-08-23 16:07:12,21,
908,120704,7,23,2025-08-24 15:24:27,163,
909,63174,1,9,2024-06-14 13:00:00,129,
910,63174,2,9,2024-06-14 15:43:04,107,
911,63174,3,9,2024-06-15 03:44:22,101,
912,63174,4,9,2024-06-15 21:00:26,49,
913,63174,5,34,2024-06-17 04:25:39,109,
914,63174,2,34,2024-06-17 14:23:01,98,
915,63174,6,34,2024-06-18 03:00:49,229,
916,63174,7,34,2024-06-18 04:00:49,110,
917,47901,1,26,2024-02-13 11:00:00,156,
918,47901,2,26,2024-02-13 15:43:33,118,
919,47901,3,26,2024-02-13 19:12:29,205,
920,47901,4,26,2024-02-14 21:33:26,171,
921,47901,5,1,2024-02-15 22:39:17,144,
922,47901,2,1,2024-02-16 16:24:54,258,
923,47901,6,1,2024-02-17 04:33:10,43,
924,47901,7,1,2024-02-17 05:33:10,48,
925,90203,1,29,2024-12-23 13:00:00,185,
926,90203,2,29,2024-12-23 17:08:44,108,
927,90203,3,29,2024-12-23 16:00:28,7,
928,90203,2,32,2024-12-23 18:51:19,74,
929,90203,6,32,2024-12-24 00:21:04,239,
930,90203,7,32,2024-12-24 01:21:04,164,
931,138552,1,12,2025-12-13 14:00:00,242,
932,138552,2,12,2025-12-13 19:53:38,21,
933,138552,3,12,2025-12-13 21:10:39,98,
934,138552,2,15,2025-12-14 07:01:26,183,
935,138552,6,15,2025-12-14 17:22:21,147,
936,138552,7,15,2025-12-15 09:28:02,66,
937,162644,1,17,2026-06-13 07:00:00,58,
938,162644,2,17,2026-06-13 11:35:55,37,
939,162644,3,17,2026-06-13 12:56:19,101,
940,162644,4,17,2026-06-14 10:05:53,64,
941,162644,5,24,2026-06-15 09:17:26,69,
942,162644,2,24,2026-06-15 15:50:20,144,
943,162644,6,24,2026-06-16 01:29:53,92,
944,162644,7,24,2026-06-16 02:29:53,159,
945,146692,1,18,2026-02-24 10:00:00,116,
946,146692,2,18,2026-02-24 12:25:53,107,
947,146692,3,18,2026-02-24 15:18:32,207,
948,146692,4,18,2026-02-25 15:59:02,140,
949,146692,5,40,2026-02-26 05:15:23,95,
950,146692,2,40,2026-02-26 13:32:35,139,
951,146692,6,40,2026-02-26 17:45:05,240,
952,146692,7,40,2026-03-01 22:09:43,110,
953,2823,1,20,2023-02-03 13:00:00,70,
954,2823,2,20,2023-02-03 14:52:13,184,
955,2823,3,20,2023-02-03 21:08:58,61,
956,2823,2,22,2023-02-04 00:03:24,175,
957,2823,6,22,2023-02-04 05:44:06,220,
958,2823,7,22,2023-02-05 17:15:07,193,
959,119660,1,49,2025-08-14 12:00:00,164,
960,119660,2,49,2025-08-14 17:57:31,17,
961,119660,3,49,2025-08-14 14:45:36,221,
962,119660,4,49,2025-08-15 04:46:25,80,
963,119660,5,34,2025-08-15 22:22:16,247,
964,119660,2,34,2025-08-16 03:13:50,61,
965,119660,6,34,2025-08-16 12:33:08,21,
966,119660,7,34,2025-08-17 11:15:11,209,
967,158593,1,31,2026-05-19 07:00:00,104,
968,158593,2,31,2026-05-19 11:59:18,99,
969,158593,3,31,2026-05-19 09:05:09,93,
970,158593,2,50,2026-05-19 13:18:59,129,
971,158593,6,50,2026-05-20 01:13:40,146,
972,158593,7,50,2026-05-25 07:45:06,12,
973,30880,1,1,2023-09-26 12:00:00,11,
974,30880,2,1,2023-09-26 15:47:40,158,
975,30880,3,1,2023-09-26 22:32:52,140,
976,30880,2,4,2023-09-27 02:31:34,56,
977,30880,6,4,2023-09-27 14:07:48,132,
978,30880,7,4,2023-09-28 22:45:50,69,
979,110282,1,28,2025-06-09 09:00:00,93,
980,110282,2,28,2025-06-09 11:33:21,173,
981,110282,3,28,2025-06-09 11:36:07,132,
982,110282,2,48,2025-06-09 18:50:31,41,
983,110282,6,48,2025-06-10 08:47:11,101,
984,110282,7,48,2025-06-15 21:57:31,210,
985,154539,1,1,2026-04-20 14:00:00,250,
986,154539,2,1,2026-04-20 16:19:31,64,
987,154539,3,1,2026-04-21 00:59:06,113,
988,154539,4,1,2026-04-21 16:41:47,111,
989,154539,5,16,2026-04-22 10:30:06,121,
990,154539,2,16,2026-04-22 13:31:51,246,
991,154539,6,16,2026-04-22 20:02:39,172,
992,154539,7,16,2026-04-22 21:02:39,132,
993,138417,1,46,2025-12-13 15:00:00,258,
994,138417,2,46,2025-12-13 17:37:15,131,
995,138417,3,46,2025-12-13 17:53:22,150,
996,138417,2,18,2025-12-13 23:21:55,52,
997,138417,6,18,2025-12-14 11:03:51,232,
998,138417,8,18,2025-12-14 12:18:01,97,6
999,138417,9,18,2025-12-14 13:12:27,251,2
1000,138417,7,18,2025-12-14 12:03:51,45,
1001,95814,1,21,2025-02-20 11:00:00,228,
1002,95814,2,21,2025-02-20 13:27:41,178,
1003,95814,3,21,2025-02-20 18:42:32,121,
1004,95814,2,22,2025-02-21 03:39:10,171,
1005,95814,6,22,2025-02-21 11:12:52,77,
1006,95814,7,22,2025-02-24 21:08:20,132,
1007,88899,1,34,2024-12-14 09:00:00,251,
1008,88899,2,34,2024-12-14 14:45:07,217,
1009,88899,3,34,2024-12-14 14:35:17,213,
1010,88899,4,34,2024-12-15 01:40:19,86,
1011,88899,5,7,2024-12-15 18:25:35,90,
1012,88899,2,7,2024-12-15 22:34:08,200,
1013,88899,6,7,2024-12-16 06:15:36,142,
1014,88899,7,7,2024-12-16 18:24:42,141,
1015,156940,1,17,2026-05-07 11:00:00,102,
1016,156940,2,17,2026-05-07 16:37:14,177,
1017,156940,3,17,2026-05-07 19:08:19,136,
1018,156940,4,17,2026-05-08 11:29:23,29,
1019,156940,5,11,2026-05-09 21:20:01,134,
1020,156940,2,11,2026-05-09 23:29:25,31,
1021,156940,6,11,2026-05-10 06:21:02,43,
1022,156940,7,11,2026-05-10 07:21:02,92,
1023,128460,1,30,2025-10-14 07:00:00,200,
1024,128460,2,30,2025-10-14 09:53:21,29,
1025,128460,3,30,2025-10-14 14:04:49,10,
1026,128460,2,49,2025-10-14 22:27:36,46,
1027,128460,6,49,2025-10-15 06:38:43,85,
1028,128460,7,49,2025-10-16 17:37:46,71,
1029,78207,1,5,2024-10-04 14:00:00,202,
1030,78207,2,5,2024-10-04 18:27:37,223,
1031,78207,3,5,2024-10-04 19:06:11,230,
1032,78207,2,42,2024-10-05 02:06:33,115,
1033,78207,6,42,2024-10-05 13:27:22,25,
1034,78207,7,42,2024-10-05 14:27:22,42,
1035,71415,1,20,2024-08-14 11:00:00,217,
1036,71415,2,20,2024-08-14 16:19:39,40,
1037,71415,3,20,2024-08-14 14:36:51,71,
1038,71415,2,47,2024-08-14 21:06:59,180,
1039,71415,6,47,2024-08-15 03:48:11,112,
1040,71415,7,47,2024-08-20 08:15:43,189,
1041,117219,1,7,2025-07-27 09:00:00,72,
1042,117219,2,7,2025-07-27 11:44:16,136,
1043,117219,3,7,2025-07-27 17:08:13,254,
1044,117219,2,5,2025-07-27 22:53:49,234,
1045,117219,6,5,2025-07-28 06:24:21,175,
1046,117219,7,5,2025-07-29 09:35:45,40,
1047,20566,1,5,2023-07-04 14:00:00,108,
1048,20566,2,5,2023-07-04 17:35:01,199,
1049,20566,3,5,2023-07-04 17:25:34,89,
1050,20566,2,3,2023-07-04 19:32:14,199,
1051,20566,6,3,2023-07-05 02:38:42,82,
1052,20566,7,3,2023-07-10 04:35:22,138,
1053,54479,1,10,2024-04-08 15:00:00,30,
1054,54479,2,10,2024-04-08 20:16:40,170,
1055,54479,3,10,2024-04-08 18:17:03,96,
1056,54479,4,10,2024-04-09 07:59:31,153,
1057,54479,5,49,2024-04-10 08:05:39,186,
1058,54479,2,49,2024-04-10 12:10:28,70,
1059,54479,6,49,2024-04-10 16:49:50,241,
1060,54479,7,49,2024-04-12 00:26:55,251,
1061,157735,1,26,2026-05-14 16:00:00,7,
1062,157735,2,26,2026-05-14 18:38:54,157,
1063,157735,3,26,2026-05-14 18:23:02,107,
1064,157735,4,26,2026-05-15 12:34:38,118,
1065,157735,5,43,2026-05-16 01:33:15,196,
1066,157735,2,43,2026-05-16 03:36:24,40,
1067,157735,6,43,2026-05-16 15:10:00,22,
1068,157735,7,43,2026-05-19 05:19:34,185,
1069,26237,1,10,2023-08-22 14:00:00,190,
1070,26237,2,10,2023-08-22 18:34:56,56,
1071,26237,3,10,2023-08-22 19:31:16,83,
1072,26237,4,10,2023-08-23 20:27:39,34,
1073,26237,5,28,2023-08-24 09:53:03,81,
1074,26237,2,28,2023-08-24 15:24:00,179,
1075,26237,6,28,2023-08-25 02:59:29,75,
1076,26237,7,28,2023-08-26 19:11:26,225,
1077,145652,1,15,2026-02-16 10:00:00,115,
1078,145652,2,15,2026-02-16 15:27:14,232,
1079,145652,3,15,2026-02-16 14:22:47,147,
1080,145652,4,15,2026-02-17 07:19:19,193,
1081,145652,5,46,2026-02-17 19:06:31,202,
1082,145652,2,46,2026-02-18 04:32:45,113,
1083,145652,6,46,2026-02-18 14:50:46,15,
1084,145652,7,46,2026-02-22 10:22:04,161,
1085,17849,1,33,2023-06-14 12:00:00,64,
1086,17849,2,33,2023-06-14 14:59:14,203,
1087,17849,3,33,2023-06-14 14:32:31,63,
1088,17849,2,35,2023-06-14 16:52:13,3,
1089,17849,6,35,2023-06-15 04:33:40,118,
1090,17849,7,35,2023-06-15 06:44:30,249,
1091,135475,1,9,2025-11-25 14:00:00,237,
1092,135475,2,9,2025-11-25 15:56:38,26,
1093,135475,3,9,2025-11-25 22:30:17,50,
1094,135475,2,12,2025-11-26 05:31:45,118,
1095,135475,6,12,2025-11-26 10:43:33,61,
1096,135475,7,12,2025-12-02 20:25:32,82,
1097,151836,1,6,2026-03-31 14:00:00,115,
1098,151836,2,6,2026-03-31 17:51:00,224,
1099,151836,3,6,2026-03-31 22:14:37,14,
1100,151836,4,6,2026-04-02 02:29:20,226,
1101,151836,5,20,2026-04-03 07:39:31,161,
1102,151836,2,20,2026-04-03 10:06:35,180,
1103,151836,6,20,2026-04-03 21:30:22,36,
1104,151836,7,20,2026-04-06 01:53:54,21,
1105,54635,1,46,2024-04-08 09:00:00,8,
1106,54635,2,46,2024-04-08 12:02:07,208,
1107,54635,3,46,2024-04-08 11:40:18,40,
1108,54635,2,23,2024-04-08 19:53:52,114,
